Education;Income;Kidhome;Teenhome;Recency;Wines;Fruits;Meat;Fish;Sweets;Gold;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Age;Spent;Children;Family_Size;Is_Parent
2;67445.0;0;1;63;757;80;217;29;80;11;5;9;6;12;6;47;1174;1;3;1
2;26095.0;1;0;77;11;7;9;3;1;11;1;1;0;3;7;31;42;1;2;1
1;63564.0;0;0;0;769;80;252;15;34;65;1;10;10;7;6;67;1215;0;2;0
2;23763.0;1;0;64;22;0;6;6;2;6;1;1;0;3;7;44;42;1;2;1
2;25930.0;1;1;87;6;1;2;2;0;4;1;1;0;2;7;54;15;2;3;1
3;89616.0;0;0;36;671;47;655;145;111;15;1;7;5;12;2;38;1644;0;1;0
1;27190.0;1;0;13;1;6;7;0;1;3;1;1;0;2;8;48;18;1;3;1
3;42169.0;1;1;20;19;0;9;0;0;2;2;1;0;3;8;52;30;2;4;1
2;22507.0;0;0;67;68;0;226;51;157;68;3;10;2;4;9;67;570;0;1;0
2;23477.0;1;0;39;38;15;54;3;8;29;3;3;0;4;8;35;147;1;3;1
3;34230.0;1;1;72;15;0;4;0;0;2;1;1;0;2;7;56;21;2;4;1
1;70829.0;1;1;87;141;70;106;72;19;23;2;4;2;8;3;41;431;2;4;1
2;49967.0;0;1;4;212;6;69;4;12;3;3;6;1;5;7;63;306;1;2;1
1;46779.0;1;1;55;12;1;3;0;0;7;1;0;1;2;4;61;23;2;3;1
3;49494.0;1;0;46;191;9;97;0;6;82;2;6;1;5;7;49;385;1;2;1
1;54210.0;0;1;18;70;54;109;80;9;45;2;4;1;7;5;42;367;1;3;1
1;80910.0;0;0;71;160;80;369;67;39;41;1;3;3;8;1;35;756;0;1;0
2;37406.0;1;0;18;2;0;8;2;2;3;1;1;0;2;8;41;17;1;3;1
2;61223.0;0;1;46;709;43;182;42;118;247;2;9;3;4;5;54;1341;1;3;1
3;70421.0;0;1;98;479;28;136;75;14;35;3;10;3;7;6;67;767;1;3;1
2;40049.0;0;1;23;13;6;7;0;3;3;1;1;0;3;6;69;32;1;2;1
3;62745.0;0;1;89;562;21;464;28;10;32;3;7;8;11;5;56;1117;1;3;1
2;33402.0;1;1;60;26;2;19;10;5;8;3;2;1;3;8;69;70;2;4;1
2;53977.0;0;1;21;620;16;165;0;24;82;5;5;5;12;5;63;907;1;3;1
1;79689.0;0;0;65;311;26;640;180;37;121;1;4;9;13;2;45;1315;0;1;0
2;75072.0;0;1;83;583;34;309;0;22;125;2;5;4;8;3;59;1073;1;3;1
2;51373.0;0;0;37;83;2;101;64;26;117;1;3;5;3;4;30;393;0;2;0
2;83829.0;0;0;78;897;161;430;186;161;27;0;4;7;6;1;46;1862;0;1;0
2;66653.0;1;1;18;452;18;102;16;18;6;4;4;2;12;3;46;612;2;4;1
1;67893.0;0;1;31;711;28;142;49;18;47;2;3;2;9;8;46;995;1;2;1
2;40464.0;0;1;78;424;17;118;7;23;41;6;8;2;8;8;68;630;1;2;1
2;28442.0;2;0;53;19;3;10;11;8;6;3;2;1;4;4;43;57;2;4;1
1;82326.0;0;0;30;938;142;754;159;81;183;1;5;10;6;2;44;2257;0;2;0
2;20180.0;0;0;27;18;42;24;15;20;18;1;2;1;4;7;45;137;0;1;0
3;80573.0;0;0;85;829;138;430;60;92;15;1;4;6;13;2;50;1564;0;2;0
2;60905.0;0;1;27;208;17;76;36;17;38;2;3;3;7;2;71;392;1;3;1
2;31928.0;1;0;5;33;4;24;4;2;5;2;3;0;4;7;32;72;1;3;1
3;73356.0;0;0;56;1050;14;322;0;14;112;1;5;11;5;2;37;1512;0;2;0
3;45736.0;0;1;92;188;3;180;20;3;43;5;7;1;6;7;67;437;1;3;1
2;80134.0;1;0;40;1218;16;272;104;0;80;2;5;3;6;6;49;1690;1;3;1
2;23478.0;0;0;51;28;6;27;12;17;39;1;3;0;3;8;56;129;0;1;0
3;46854.0;1;1;81;96;1;79;7;1;79;6;5;1;3;8;48;263;2;3;1
2;76630.0;0;0;93;255;31;446;40;56;175;1;3;10;11;1;38;1003;0;2;0
3;82576.0;0;0;66;1206;55;445;168;18;18;1;2;4;12;1;62;1910;0;2;0
2;44213.0;1;1;48;95;11;35;0;4;7;4;2;1;5;6;69;152;2;3;1
1;23830.0;0;0;3;1;8;6;4;8;16;1;1;0;3;7;34;43;0;1;0
2;64449.0;1;0;70;218;63;282;137;35;70;4;5;3;12;4;32;805;1;2;1
3;37401.0;1;0;14;19;3;19;3;1;3;2;2;0;3;7;48;48;1;3;1
2;36075.0;1;0;54;46;0;30;12;1;30;1;2;0;4;6;38;119;1;3;1
3;62859.0;0;1;37;1063;89;102;16;12;25;4;9;4;6;6;62;1307;1;2;1
3;51518.0;0;1;92;350;8;66;17;4;4;2;3;2;10;3;63;449;1;3;1
2;42586.0;1;1;7;194;2;56;0;0;0;5;4;1;6;8;66;252;2;4;1
2;47703.0;0;1;95;359;0;134;13;26;123;4;6;3;8;5;68;655;1;3;1
3;34529.0;1;0;94;68;6;38;3;6;41;2;2;2;3;7;45;162;1;3;1
3;48330.0;0;1;2;28;0;4;0;0;0;1;1;0;3;5;60;32;1;3;1
2;86358.0;1;1;78;957;47;494;82;47;95;4;5;3;6;8;55;1722;2;3;1
2;28332.0;0;0;58;14;10;13;4;15;9;1;2;1;4;2;69;65;0;2;0
2;33183.0;1;0;46;7;5;39;17;15;37;2;4;0;3;7;46;120;1;3;1
3;61794.0;0;1;74;264;47;188;54;47;11;2;4;4;10;2;60;611;1;3;1
2;40800.0;1;2;77;24;0;27;8;30;10;2;3;0;3;7;57;99;3;5;1
2;60474.0;0;1;25;265;199;303;234;9;170;7;10;2;12;7;42;1180;1;2;1
2;77382.0;0;1;36;491;48;231;112;105;134;2;5;7;12;1;53;1121;1;3;1
2;34838.0;1;1;62;28;23;29;29;14;47;3;2;1;4;6;70;170;2;4;1
3;61917.0;1;1;83;46;4;36;2;2;1;1;2;0;4;5;47;91;2;4;1
2;46107.0;1;0;78;31;9;27;16;9;33;1;1;1;4;3;32;125;1;2;1
2;19740.0;0;1;65;7;11;3;10;4;20;2;1;1;3;5;61;55;1;3;1
3;59432.0;0;1;88;317;25;265;25;19;12;3;5;3;11;5;59;663;1;2;1
3;57072.0;0;1;79;944;0;60;0;0;30;2;7;5;13;5;60;1034;1;3;1
2;51369.0;0;1;84;297;7;79;0;11;182;2;8;2;4;8;45;576;1;3;1
3;57136.0;1;1;48;306;5;109;21;109;92;9;5;2;10;6;49;642;2;4;1
2;53653.0;0;0;29;815;10;239;28;10;108;2;10;4;12;6;68;1210;0;1;0
3;55212.0;0;1;65;1103;0;45;0;0;34;3;4;2;11;8;52;1182;1;3;1
3;46098.0;1;1;86;57;0;27;0;0;36;4;3;2;2;8;46;120;2;3;1
3;38236.0;1;1;2;58;0;18;2;0;10;4;3;0;4;7;53;88;2;3;1
2;77981.0;1;0;78;138;120;204;16;126;60;3;7;4;7;5;49;664;1;3;1
2;58554.0;1;1;55;368;24;68;38;0;88;6;8;2;6;7;53;586;2;4;1
3;46377.0;1;0;89;37;0;46;4;3;0;1;2;1;3;4;43;90;1;3;1
2;72282.0;0;0;70;503;27;419;90;139;153;1;5;7;9;7;70;1331;0;1;0
2;24163.0;1;1;3;4;1;7;2;1;2;2;1;0;3;4;51;17;2;3;1
2;73803.0;0;1;61;833;80;363;52;26;174;2;9;5;6;6;64;1528;1;3;1
2;50388.0;0;1;3;292;6;37;0;3;34;4;6;1;6;7;64;372;1;2;1
3;48948.0;0;0;53;437;8;206;160;49;42;2;7;10;5;6;78;902;0;1;0
3;51717.0;0;1;55;98;1;17;0;1;5;1;3;0;4;7;56;122;1;3;1
3;57288.0;0;1;27;527;0;21;0;0;60;3;8;1;8;6;58;608;1;3;1
1;88194.0;0;1;19;688;14;309;201;24;38;1;11;10;10;5;42;1274;1;2;1
2;29315.0;1;1;55;13;2;14;8;7;4;4;2;0;4;6;61;48;2;4;1
3;66582.0;0;0;83;789;25;420;16;38;0;1;2;8;9;1;52;1288;0;1;0
3;36930.0;0;1;50;223;2;31;0;2;39;5;5;2;4;8;67;297;1;3;1
3;60585.0;1;1;17;267;42;309;55;42;21;10;7;4;9;5;50;736;2;4;1
3;48699.0;1;1;90;26;1;10;2;0;1;1;1;0;3;5;71;40;2;4;1
3;56551.0;1;1;48;67;4;32;17;2;16;3;2;1;4;4;71;138;2;3;1
2;76081.0;0;0;85;292;30;415;63;33;200;1;4;5;4;2;59;1033;0;2;0
3;65526.0;0;1;22;397;19;69;12;0;9;1;4;4;8;2;57;506;1;3;1
2;57100.0;1;0;9;158;11;99;15;11;17;2;3;2;7;3;34;311;1;2;1
2;80695.0;0;0;85;557;129;984;193;37;18;1;5;8;5;2;58;1918;0;1;0
2;26228.0;1;0;50;2;6;4;3;1;9;1;1;0;2;8;48;25;1;3;1
3;68126.0;0;0;40;1332;17;311;23;51;86;1;7;4;5;9;30;1820;0;1;0
3;66375.0;0;1;96;712;0;45;0;0;191;3;2;4;5;7;73;948;1;3;1
3;27071.0;1;0;90;8;3;19;0;2;3;2;2;0;3;6;53;35;1;2;1
3;65735.0;1;1;37;239;7;119;4;15;11;5;6;2;6;7;56;395;2;4;1
2;71952.0;1;0;93;656;80;455;52;107;93;2;8;4;8;4;35;1443;1;3;1
3;45921.0;0;0;23;102;9;49;24;3;12;1;2;1;6;4;35;199;0;2;0
2;67023.0;0;0;93;444;44;382;11;8;17;1;3;7;13;2;43;906;0;2;0
1;34445.0;0;0;92;228;122;122;208;129;30;6;11;2;8;9;40;839;0;2;0
3;39763.0;1;0;9;80;1;60;4;6;16;2;5;1;2;9;50;167;1;2;1
2;48920.0;0;2;93;238;17;68;8;10;6;3;6;2;5;7;57;347;2;4;1
3;21840.0;1;0;80;17;0;9;0;0;1;1;1;0;3;9;38;27;1;3;1
2;44300.0;1;1;65;30;0;9;0;0;3;2;1;0;3;6;56;42;2;4;1
2;87771.0;0;1;61;1492;38;287;50;57;33;1;5;10;4;6;62;1957;1;3;1
3;57705.0;0;1;14;383;0;53;6;4;40;3;8;1;6;6;55;486;1;3;1
2;96876.0;0;0;79;908;43;735;40;194;21;1;7;7;9;2;44;1941;0;2;0
2;18690.0;0;0;77;6;1;7;23;4;19;1;1;1;2;8;62;60;0;2;0
3;34469.0;1;1;58;19;6;20;0;5;12;3;1;1;4;4;73;62;2;4;1
1;41769.0;0;1;31;302;29;131;32;0;27;6;8;1;7;8;66;521;1;2;1
3;55284.0;0;1;60;547;7;140;0;7;63;3;7;5;8;5;65;764;1;2;1
1;52203.0;0;0;36;488;21;238;56;108;28;1;8;7;11;6;71;939;0;2;0
2;46998.0;0;1;55;172;41;86;45;6;27;5;5;3;5;7;65;377;1;2;1
3;69063.0;0;1;16;666;35;124;69;8;26;1;5;3;5;3;55;928;1;3;1
2;59666.0;1;1;87;623;53;178;23;17;133;7;3;2;8;8;49;1027;2;4;1
1;17487.0;1;0;37;0;0;1;7;4;6;1;1;0;2;7;32;18;1;3;1
2;30015.0;1;0;28;25;0;22;2;3;5;2;1;0;4;5;51;57;1;2;1
2;59111.0;0;0;90;524;0;134;28;28;155;1;11;1;8;7;67;869;0;2;0
3;56223.0;0;1;72;77;28;31;16;0;4;2;2;1;5;4;73;156;1;3;1
3;61346.0;1;0;34;562;58;168;43;16;142;1;5;7;10;3;43;989;1;3;1
2;43322.0;0;0;25;56;7;48;10;2;18;1;3;0;4;7;47;141;0;1;0
3;37334.0;1;1;44;26;1;16;2;2;15;4;3;0;4;4;63;62;2;4;1
1;52195.0;2;1;2;12;0;4;0;0;1;1;1;0;2;8;43;17;3;4;1
3;29298.0;1;1;60;6;0;2;2;0;1;1;1;0;2;5;70;11;2;4;1
1;15253.0;1;0;13;1;3;3;8;1;13;2;1;0;3;7;29;29;1;2;1
2;56981.0;0;0;91;908;48;217;32;12;24;1;2;3;13;6;40;1241;0;1;0
3;59304.0;0;1;81;418;61;428;80;51;10;3;7;8;10;5;57;1048;1;3;1
1;10404.0;1;0;52;2;2;11;10;6;12;2;1;0;4;5;32;43;1;3;1
3;113734.0;0;0;9;6;2;3;1;262;3;0;27;0;0;1;76;277;0;1;0
2;76982.0;0;0;19;464;151;292;65;60;30;1;8;3;4;4;54;1062;0;1;0
2;79865.0;0;1;12;71;99;278;185;121;38;1;5;10;5;1;67;792;1;2;1
2;35797.0;0;1;16;27;1;14;4;1;21;2;2;0;3;8;46;68;1;3;1
3;44802.0;0;0;71;853;10;143;13;10;20;2;9;4;12;8;51;1049;0;1;0
2;54198.0;1;1;13;185;0;28;3;2;17;6;3;1;6;4;55;235;2;4;1
3;17144.0;1;1;96;18;2;19;0;2;6;5;3;0;4;7;61;47;2;4;1
2;45837.0;1;1;88;215;13;87;17;17;24;5;6;2;5;7;47;373;2;4;1
1;81698.0;0;0;1;709;45;115;30;160;45;1;8;2;5;5;38;1104;0;1;0
2;65106.0;0;1;55;790;19;133;12;0;19;3;8;3;13;6;46;973;1;3;1
1;54690.0;1;1;76;111;16;37;7;9;18;3;3;1;5;3;50;198;2;4;1
1;16581.0;0;0;51;1;3;4;2;3;11;1;0;0;3;4;36;24;0;1;0
3;78952.0;0;1;11;1170;19;594;99;76;134;2;2;5;12;6;63;2092;1;3;1
2;58330.0;0;1;87;445;53;213;104;98;151;1;6;4;13;4;46;1064;1;2;1
2;41967.0;1;1;66;23;4;10;0;2;15;1;1;0;3;4;40;54;2;3;1
3;70777.0;0;1;80;554;35;113;0;7;78;3;5;3;12;3;53;787;1;3;1
3;33462.0;1;0;78;22;3;18;0;0;11;1;2;0;3;7;42;54;1;2;1
2;63381.0;0;1;78;571;50;142;33;50;159;4;4;5;13;2;61;1005;1;3;1
2;51369.0;0;1;84;297;7;79;0;11;182;2;8;2;4;8;45;576;1;3;1
2;49166.0;0;1;17;224;2;25;7;0;110;2;5;3;3;6;47;368;1;2;1
2;61823.0;0;1;26;523;7;134;37;14;169;4;8;2;10;7;69;884;1;2;1
2;59925.0;0;1;83;473;21;176;19;21;56;3;9;2;9;6;66;766;1;3;1
2;75027.0;0;1;74;925;64;179;133;12;77;2;9;4;6;5;68;1390;1;3;1
2;79803.0;0;1;54;574;8;216;21;16;33;1;4;3;5;1;63;868;1;2;1
2;30368.0;0;1;97;35;0;13;2;0;2;2;2;0;3;8;44;52;1;3;1
3;55250.0;0;1;49;664;58;83;32;0;66;4;7;5;10;5;56;903;1;2;1
2;45688.0;0;1;20;279;0;18;0;0;9;2;3;1;8;4;53;306;1;3;1
3;69882.0;0;0;94;292;127;635;132;127;165;1;3;7;9;1;56;1478;0;1;0
1;41473.0;1;0;80;21;8;20;15;3;9;1;2;0;3;7;36;76;1;2;1
3;69245.0;0;1;8;428;30;214;80;30;61;2;6;5;10;3;65;843;1;3;1
2;64587.0;1;1;49;66;0;16;0;6;20;2;1;1;4;3;67;108;2;3;1
3;35416.0;0;0;62;248;3;81;4;3;51;3;7;1;5;8;72;390;0;1;0
1;77297.0;0;0;84;408;61;109;48;122;41;1;5;7;9;4;64;789;0;1;0
3;72335.0;0;0;2;1285;105;653;28;21;0;1;10;4;8;8;45;2092;0;2;0
2;92533.0;0;0;84;693;21;118;110;147;42;1;6;5;11;2;36;1131;0;2;0
3;54730.0;0;1;64;318;3;17;4;7;56;5;4;1;8;4;46;405;1;3;1
1;20425.0;1;0;5;4;12;5;3;16;17;2;2;0;3;7;35;57;1;3;1
1;26326.0;0;0;12;1;0;5;0;3;9;1;0;0;3;3;45;18;0;2;0
1;24882.0;1;0;52;1;4;10;29;0;36;1;1;1;2;6;43;80;1;3;1
2;33955.0;1;0;92;100;2;128;23;7;10;4;5;1;5;8;46;270;1;2;1
3;52278.0;0;1;24;953;0;71;0;0;174;6;10;5;10;8;58;1198;1;2;1
3;82571.0;0;0;28;861;31;558;62;95;79;0;6;5;13;2;59;1686;0;1;0
2;64260.0;0;0;1;539;169;816;20;0;30;1;4;5;4;3;60;1574;0;2;0
2;69627.0;0;1;35;231;161;215;171;30;53;2;8;2;11;5;59;861;1;2;1
3;42769.0;0;1;15;71;0;13;3;1;0;2;1;1;4;4;59;88;1;3;1
2;1730.0;0;0;65;1;1;3;1;1;1;15;0;0;0;20;50;8;0;1;0
3;79632.0;0;0;42;471;0;510;99;21;12;1;6;4;9;2;47;1113;0;2;0
1;23718.0;1;0;76;6;3;14;15;7;36;3;3;1;2;7;45;81;1;3;1
1;82347.0;0;0;38;556;54;845;202;133;63;1;7;7;10;3;64;1853;0;2;0
1;26850.0;1;1;10;31;1;13;7;2;9;4;2;1;4;4;50;63;2;4;1
2;77142.0;0;0;54;476;75;162;29;151;97;1;4;4;8;2;73;990;0;2;0
2;27421.0;0;0;14;43;12;96;78;40;55;3;4;1;6;7;67;324;0;1;0
3;46098.0;1;1;86;57;0;27;0;0;36;4;3;2;2;8;46;120;2;3;1
3;56067.0;0;1;51;517;12;54;16;6;120;2;7;4;7;5;59;725;1;3;1
2;90369.0;0;0;2;292;51;981;224;23;17;1;4;6;6;1;65;1588;0;2;0
3;32011.0;1;0;89;99;0;15;2;1;5;3;2;1;4;7;50;122;1;3;1
2;92955.0;0;0;35;693;21;925;31;24;84;1;6;7;9;2;48;1778;0;2;0
3;41275.0;1;2;33;24;4;22;0;2;9;4;3;1;3;5;61;61;3;5;1
2;21994.0;0;1;4;9;0;6;3;1;3;1;0;0;3;5;64;22;1;3;1
3;51412.0;0;1;42;140;3;29;4;5;14;2;3;2;4;4;63;195;1;3;1
1;82504.0;0;0;2;362;50;431;134;35;54;1;3;6;7;1;61;1066;0;2;0
2;75922.0;0;0;60;265;138;553;224;23;92;1;4;4;9;1;53;1295;0;1;0
2;72940.0;0;0;13;182;74;298;162;149;116;1;3;3;6;1;51;981;0;2;0
3;64355.0;1;0;66;1047;0;140;67;38;153;2;4;3;12;8;36;1445;1;3;1
2;64497.0;0;1;17;1170;48;320;42;32;192;5;11;4;9;8;67;1804;1;2;1
3;40737.0;2;1;24;11;0;4;0;0;2;1;1;0;2;8;64;17;3;4;1
2;40246.0;1;0;68;2;1;6;2;1;1;1;1;0;2;6;44;13;1;2;1
3;35641.0;1;0;11;63;3;67;8;9;28;2;3;1;4;7;49;178;1;3;1
2;50387.0;0;2;91;369;9;87;12;14;34;3;6;2;8;5;65;525;2;4;1
2;70844.0;1;1;16;129;26;67;3;67;2;5;6;1;5;7;54;294;2;3;1
2;69139.0;0;1;23;86;12;75;33;15;6;1;4;1;5;4;56;227;1;3;1
2;65316.0;1;1;65;112;6;92;3;9;38;2;3;2;5;4;59;260;2;4;1
3;45006.0;0;0;90;162;25;53;16;0;10;1;3;1;7;3;77;266;0;1;0
3;83664.0;1;1;57;866;21;151;28;21;86;3;2;2;12;5;53;1173;2;3;1
2;81361.0;0;0;18;163;23;424;27;65;76;1;3;10;13;1;34;778;0;1;0
1;36145.0;1;0;13;56;4;76;17;1;18;4;4;1;3;9;36;172;1;3;1
2;39062.0;1;0;28;23;0;9;0;0;12;1;1;0;3;4;38;44;1;2;1
2;45989.0;0;1;97;138;33;87;28;24;12;4;3;2;7;3;57;322;1;2;1
2;78618.0;0;0;87;736;163;818;212;163;61;1;4;7;10;2;64;2153;0;2;0
1;7500.0;1;0;96;1;11;5;4;6;9;2;2;0;3;8;35;36;1;3;1
2;32144.0;1;1;76;41;0;10;0;0;3;4;2;1;3;7;67;54;2;4;1
2;27943.0;1;1;89;12;1;16;4;1;3;3;2;0;3;8;54;37;2;4;1
2;34377.0;0;1;55;62;0;22;3;1;26;2;2;2;2;7;58;114;1;2;1
2;33249.0;1;0;11;6;10;21;19;14;42;2;2;1;3;6;46;112;1;2;1
2;18701.0;1;1;95;12;4;2;10;6;10;4;2;0;4;5;57;44;2;3;1
1;46831.0;1;1;84;22;2;10;6;4;34;2;1;2;2;4;52;78;2;4;1
2;81657.0;0;0;69;364;40;425;158;60;50;1;3;4;8;1;52;1097;0;1;0
2;29819.0;1;0;77;9;1;24;2;1;2;3;3;0;3;6;50;39;1;2;1
3;91712.0;0;0;47;1276;24;746;94;29;48;0;9;7;11;3;74;2217;0;1;0
2;23228.0;1;0;71;13;2;18;6;1;0;2;2;0;3;8;52;40;1;3;1
2;66731.0;0;1;33;371;159;194;58;106;141;4;4;3;6;3;51;1029;1;2;1
3;52190.0;1;1;39;42;0;17;0;0;18;3;2;1;3;5;45;77;2;4;1
3;72968.0;0;0;8;1092;37;592;145;37;55;1;5;5;8;3;58;1958;0;1;0
2;72354.0;0;0;67;315;26;473;220;12;182;1;2;10;6;1;28;1228;0;1;0
3;32727.0;0;0;38;167;13;180;86;13;70;2;7;3;5;8;56;529;0;2;0
3;35860.0;1;1;37;15;0;8;4;2;20;2;1;1;2;5;48;49;2;3;1
2;53359.0;1;1;4;173;4;30;3;6;41;4;5;1;4;7;45;257;2;4;1
3;52614.0;0;1;63;789;0;142;12;9;38;2;2;4;8;8;46;990;1;2;1
2;75702.0;0;1;87;1073;0;629;145;37;37;1;10;5;13;6;47;1921;1;3;1
3;42767.0;2;0;53;20;6;43;19;5;38;1;3;1;2;8;50;131;2;3;1
2;79410.0;0;0;19;658;80;483;123;13;13;1;3;2;5;1;60;1370;0;2;0
3;86857.0;0;0;96;899;102;838;133;102;40;1;5;6;10;2;49;2114;0;1;0
2;37774.0;2;0;28;173;8;107;7;2;176;4;7;2;3;9;44;473;2;3;1
1;62972.0;0;1;39;313;15;47;20;0;192;2;7;4;3;6;66;587;1;3;1
2;33471.0;1;0;47;43;2;27;0;9;12;3;3;0;4;7;48;93;1;3;1
2;42081.0;1;0;86;175;10;110;54;6;27;2;6;3;4;6;39;382;1;3;1
3;67353.0;0;1;37;702;17;151;0;8;35;5;5;6;12;2;51;913;1;3;1
3;54197.0;0;1;16;162;6;37;6;13;13;2;1;3;6;1;61;237;1;3;1
2;62061.0;0;1;12;641;7;84;0;30;38;3;10;4;7;6;45;800;1;3;1
3;71322.0;0;1;57;753;43;226;69;10;204;2;8;5;13;4;56;1305;1;3;1
2;89891.0;0;0;17;412;22;132;59;28;183;1;11;6;8;4;30;836;0;2;0
3;74214.0;0;0;3;863;83;547;86;99;33;1;8;2;5;5;31;1711;0;2;0
1;23162.0;1;1;82;8;3;9;19;4;22;3;1;1;3;6;51;65;2;4;1
3;45503.0;1;0;54;97;4;44;6;1;18;1;3;1;4;5;46;170;1;3;1
2;50437.0;0;2;28;370;9;92;6;9;4;3;7;1;8;7;58;490;2;4;1
3;69661.0;0;0;80;656;16;106;32;16;8;1;7;3;12;3;41;834;0;2;0
2;55801.0;1;1;35;367;4;51;6;4;95;6;7;2;6;7;46;527;2;3;1
2;62807.0;0;1;83;526;28;135;10;21;99;3;5;3;12;5;61;819;1;3;1
3;45072.0;1;2;74;144;2;99;7;2;30;5;6;1;4;8;73;284;3;4;1
1;82347.0;0;0;38;556;54;845;202;133;63;1;7;7;10;3;64;1853;0;2;0
2;33178.0;1;0;9;12;6;2;11;2;16;1;1;0;3;4;44;49;1;3;1
2;67445.0;0;1;63;757;80;217;29;80;11;5;9;6;12;6;47;1174;1;3;1
2;35701.0;0;0;36;21;1;9;7;3;5;1;1;0;3;6;62;46;0;2;0
2;75903.0;0;1;50;340;108;185;130;38;100;2;6;6;9;3;70;901;1;3;1
3;33419.0;0;1;76;56;0;12;0;0;18;2;2;0;4;7;59;86;1;2;1
3;49912.0;0;1;5;520;8;223;32;49;42;4;10;5;7;8;72;874;1;3;1
2;34738.0;1;0;51;3;2;10;3;0;2;1;1;0;3;6;37;20;1;2;1
2;75330.0;1;1;94;555;82;257;93;61;61;4;10;3;12;6;44;1109;2;4;1
3;41551.0;1;1;51;220;0;33;3;0;23;5;5;1;5;8;57;279;2;4;1
2;77972.0;0;0;18;613;22;319;33;102;12;1;4;6;9;1;67;1101;0;2;0
2;70647.0;0;1;65;561;85;171;25;123;114;2;4;7;13;2;54;1079;1;2;1
3;38443.0;1;1;58;32;0;5;0;0;1;2;1;0;3;7;53;38;2;4;1
2;18690.0;0;0;77;6;1;7;23;4;19;1;1;1;2;8;62;60;0;2;0
2;22148.0;0;0;16;15;5;14;0;4;11;1;1;0;3;7;38;49;0;1;0
3;60504.0;0;1;73;458;0;24;6;4;34;2;6;2;8;6;50;526;1;2;1
2;39922.0;1;0;30;29;12;59;19;1;36;2;3;0;4;8;38;156;1;3;1
2;30992.0;1;0;83;17;0;14;7;3;2;1;1;0;3;7;45;43;1;2;1
2;81217.0;0;0;77;493;70;324;146;40;84;1;3;7;11;1;32;1157;0;1;0
2;57100.0;0;0;19;181;21;69;39;3;96;1;3;3;6;3;48;409;0;2;0
2;50300.0;0;1;52;143;15;60;24;23;5;2;2;1;8;2;69;270;1;3;1
2;24072.0;1;0;79;9;1;6;3;0;4;1;1;0;2;8;38;23;1;2;1
3;67786.0;0;0;0;431;82;441;80;20;102;1;3;6;6;1;62;1156;0;1;0
3;72217.0;0;0;93;816;42;450;55;56;154;1;3;10;8;2;59;1573;0;1;0
3;45576.0;0;0;9;56;19;29;2;14;25;1;3;1;3;8;76;145;0;1;0
2;94384.0;0;0;62;1111;24;790;160;45;172;0;5;8;5;2;68;2302;0;2;0
3;57333.0;0;1;55;941;14;397;76;58;176;11;8;5;9;6;67;1662;1;2;1
3;82170.0;0;0;13;1023;93;651;49;55;37;1;5;6;7;2;43;1908;0;2;0
3;70379.0;0;1;84;553;25;142;65;67;8;3;6;3;13;4;45;860;1;2;1
2;76532.0;1;1;38;355;30;177;90;138;30;4;9;5;7;5;46;820;2;4;1
3;33181.0;1;0;90;9;0;3;0;0;4;1;1;0;2;6;45;16;1;3;1
2;58597.0;1;1;20;490;0;184;10;28;21;12;7;4;9;7;45;733;2;4;1
3;93027.0;0;0;77;1285;42;716;55;0;21;0;7;10;5;2;80;2119;0;2;0
3;66476.0;0;1;99;372;18;126;47;48;78;2;5;2;11;4;45;689;1;2;1
2;45203.0;2;0;4;35;3;67;10;8;24;1;3;1;3;6;39;147;2;4;1
2;24645.0;1;0;16;5;3;4;4;1;0;1;1;0;2;8;33;17;1;3;1
3;19510.0;2;0;63;9;0;7;3;4;7;2;1;0;3;7;36;30;2;4;1
1;47821.0;1;1;54;9;0;16;6;6;10;1;1;0;3;8;54;47;2;4;1
2;63943.0;0;1;50;423;184;368;13;97;21;1;6;4;6;5;65;1106;1;3;1
2;7500.0;1;1;5;6;5;4;13;4;25;4;2;1;3;6;43;57;2;3;1
3;43018.0;0;1;46;35;4;17;7;6;64;1;2;2;2;5;47;133;1;3;1
3;86424.0;0;0;12;387;68;569;89;45;68;1;6;9;12;1;65;1226;0;1;0
3;48432.0;0;1;3;322;3;50;4;3;42;5;7;1;6;8;48;424;1;2;1
1;22634.0;0;0;47;2;23;11;8;6;46;1;2;1;2;8;55;96;0;2;0
2;30279.0;1;0;13;10;4;14;4;4;1;1;1;0;3;8;32;37;1;2;1
3;84117.0;0;0;60;611;76;749;59;45;26;1;7;10;6;2;65;1566;0;2;0
2;60544.0;1;1;92;201;2;43;3;5;35;4;5;1;5;6;60;289;2;4;1
3;63841.0;0;1;64;635;15;100;20;7;131;1;9;3;9;6;53;908;1;2;1
2;83715.0;0;0;2;318;8;407;150;35;8;1;2;8;13;0;59;926;0;2;0
2;34961.0;1;0;77;45;2;26;4;1;1;3;3;1;3;7;48;79;1;3;1
2;36283.0;1;1;42;6;5;5;8;0;5;2;1;0;3;4;45;29;2;4;1
2;51287.0;1;1;10;117;0;22;13;0;30;3;4;1;3;7;53;182;2;4;1
2;35893.0;1;1;80;158;0;23;0;0;18;6;3;1;5;8;53;199;2;3;1
3;84618.0;0;0;96;684;100;801;21;66;0;1;6;9;10;2;56;1672;0;2;0
2;65031.0;0;1;29;258;107;291;84;37;86;4;10;3;13;7;62;863;1;3;1
