Education;Income;Kidhome;Teenhome;Recency;Wines;Fruits;Meat;Fish;Sweets;Gold;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Age;Spent;Children;Family_Size;Is_Parent
2;48794.0;1;1;97;25;0;11;3;0;15;1;1;0;3;4;68;54;2;4;1
3;34487.0;1;1;94;19;18;33;24;1;8;3;3;0;3;9;44;103;2;3;1
2;72099.0;0;0;18;546;91;410;119;0;22;1;3;4;10;1;47;1188;0;2;0
3;80573.0;0;0;85;829;138;430;60;92;15;1;4;6;13;2;50;1564;0;2;0
1;64831.0;1;1;51;480;86;249;75;86;144;8;6;3;5;6;69;1120;2;3;1
2;43322.0;0;0;25;56;7;48;10;2;18;1;3;0;4;7;47;141;0;1;0
3;30560.0;1;0;6;9;1;5;4;5;7;1;1;0;3;7;45;31;1;3;1
2;79941.0;0;0;72;123;164;266;227;30;174;1;2;4;9;1;45;984;0;1;0
3;17459.0;1;0;12;6;4;16;3;10;30;3;3;1;2;7;46;69;1;3;1
2;51369.0;0;1;84;297;7;79;0;11;182;2;8;2;4;8;45;576;1;3;1
2;21918.0;1;0;37;1;6;7;11;5;3;2;2;0;3;6;52;33;1;3;1
2;51766.0;1;0;74;60;51;87;6;20;51;2;4;2;4;5;41;275;1;2;1
3;4023.0;1;1;29;5;0;1;1;1;1;15;0;0;0;19;58;9;2;4;1
2;52531.0;0;0;68;283;112;151;51;72;125;2;7;2;10;6;50;794;0;2;0
2;62882.0;0;1;26;509;133;497;78;24;97;2;7;5;6;4;52;1338;1;3;1
2;63810.0;0;1;45;977;12;253;16;12;101;4;4;3;12;8;55;1371;1;2;1
2;68118.0;0;1;51;595;23;123;10;23;154;2;8;9;4;6;58;928;1;2;1
2;50447.0;2;0;4;85;7;24;2;3;27;1;3;1;3;6;51;148;2;4;1
3;33419.0;0;1;76;56;0;12;0;0;18;2;2;0;4;7;59;86;1;2;1
3;52278.0;0;1;24;953;0;71;0;0;174;6;10;5;10;8;58;1198;1;2;1
3;51563.0;0;0;60;1166;0;48;0;0;36;1;4;4;10;8;34;1250;0;2;0
2;54809.0;1;1;0;63;6;57;13;13;22;4;2;1;5;4;44;174;2;4;1
3;54356.0;0;1;62;710;15;30;20;0;0;3;11;2;8;8;72;775;1;2;1
3;80995.0;0;1;83;860;28;409;73;56;56;1;8;9;4;4;63;1482;1;2;1
3;41335.0;1;0;24;112;19;21;16;14;5;3;4;1;4;7;53;187;1;2;1
2;56046.0;0;0;9;577;0;64;0;0;51;2;10;1;8;8;56;692;0;2;0
2;16529.0;1;0;23;3;0;5;13;0;1;1;1;0;3;6;37;22;1;3;1
2;37085.0;1;1;65;39;1;16;2;0;3;4;3;0;3;8;46;61;2;4;1
3;23626.0;1;0;84;27;2;14;0;0;0;3;3;1;3;5;51;43;1;3;1
1;42033.0;1;1;95;11;1;4;2;0;7;1;1;0;2;7;50;25;2;4;1
3;54111.0;0;1;97;267;6;54;8;3;50;2;5;2;6;5;56;388;1;2;1
2;72258.0;0;1;28;522;0;522;227;120;134;2;6;9;5;2;50;1525;1;2;1
2;70713.0;0;1;23;736;114;279;82;76;190;6;5;6;8;3;55;1477;1;3;1
1;38593.0;1;0;42;51;12;49;17;24;24;3;4;1;3;8;43;177;1;2;1
2;55759.0;0;1;84;675;0;85;10;7;77;5;10;3;8;8;59;854;1;3;1
2;86610.0;0;0;66;446;107;768;33;196;53;1;5;6;6;2;70;1603;0;2;0
2;25293.0;1;0;51;15;0;11;0;2;9;1;1;1;2;8;52;37;1;3;1
1;63998.0;0;0;42;176;29;818;0;33;112;1;7;6;11;4;69;1168;0;1;0
3;66375.0;0;1;96;712;0;45;0;0;191;3;2;4;5;7;73;948;1;3;1
3;64100.0;0;1;93;509;0;27;0;0;10;1;8;3;6;7;57;546;1;3;1
2;26954.0;1;0;17;4;1;11;0;0;1;1;1;0;2;7;50;17;1;2;1
1;58821.0;0;1;44;513;14;154;19;0;28;1;9;2;9;6;65;728;1;3;1
3;40760.0;0;1;64;70;0;17;0;0;6;2;2;1;3;6;56;93;1;2;1
2;32474.0;1;1;0;10;0;1;0;0;0;1;1;0;2;7;54;11;2;4;1
2;26872.0;0;0;0;3;10;8;3;16;32;1;1;1;2;6;40;72;0;2;0
3;84865.0;0;0;1;1248;16;349;43;16;16;1;2;4;9;4;60;1688;0;1;0
2;55357.0;2;0;66;374;64;116;84;25;64;3;6;2;11;5;36;727;2;4;1
2;51373.0;0;0;37;83;2;101;64;26;117;1;3;5;3;4;30;393;0;2;0
2;81246.0;0;0;87;398;190;537;61;156;37;1;4;5;7;1;57;1379;0;1;0
2;64509.0;0;0;19;836;185;575;24;25;77;1;6;3;9;4;31;1722;0;1;0
1;60182.0;0;1;23;8;0;5;7;0;2;1;1;0;2;4;128;22;1;2;1
3;73395.0;0;0;94;272;7;80;20;7;11;1;4;4;6;2;34;397;0;2;0
3;53761.0;1;1;7;158;0;76;13;7;71;6;4;4;3;5;49;325;2;4;1
2;25721.0;1;0;75;1;3;6;3;6;15;1;1;1;2;7;50;34;1;3;1
2;36130.0;0;1;46;157;43;127;68;56;37;6;3;8;4;4;67;488;1;2;1
2;34600.0;1;1;8;199;33;60;8;3;15;5;5;2;5;8;50;318;2;4;1
1;39548.0;1;1;87;15;4;10;3;4;18;2;1;1;3;3;58;54;2;3;1
2;25410.0;1;0;48;2;2;4;13;13;4;1;1;0;4;4;48;38;1;3;1
2;72940.0;0;0;13;182;74;298;162;149;116;1;3;3;6;1;51;981;0;2;0
2;51267.0;1;1;37;183;2;64;7;2;12;4;3;3;5;4;43;270;2;4;1
1;25707.0;1;0;18;1;6;2;3;6;3;1;1;0;3;7;37;21;1;2;1
2;49767.0;0;0;92;202;47;197;55;42;149;1;5;4;8;4;30;692;0;1;0
2;58554.0;1;1;55;368;24;68;38;0;88;6;8;2;6;7;53;586;2;4;1
2;69096.0;0;1;4;247;49;159;7;82;109;1;5;2;10;4;63;653;1;3;1
2;40464.0;0;1;78;424;17;118;7;23;41;6;8;2;8;8;68;630;1;2;1
1;54210.0;0;1;18;70;54;109;80;9;45;2;4;1;7;5;42;367;1;3;1
2;41443.0;1;0;79;171;7;171;25;19;89;6;8;1;5;8;44;482;1;3;1
2;60230.0;0;1;78;520;20;367;39;81;40;2;6;3;6;5;65;1067;1;2;1
3;56242.0;0;1;72;689;8;167;11;8;88;5;8;4;11;6;52;971;1;3;1
2;75922.0;0;0;60;265;138;553;224;23;92;1;4;4;9;1;53;1295;0;1;0
2;27943.0;1;1;89;12;1;16;4;1;3;3;2;0;3;8;54;37;2;4;1
1;16248.0;1;0;77;12;11;10;3;12;9;3;2;1;3;6;33;57;1;3;1
3;83891.0;0;1;24;217;38;350;111;85;15;1;4;7;10;1;47;816;1;3;1
2;82025.0;0;0;76;267;98;606;48;70;98;1;3;2;6;1;38;1187;0;1;0
3;47175.0;1;1;81;167;2;44;6;2;19;7;4;2;4;8;59;240;2;4;1
2;63693.0;0;1;63;587;43;337;42;87;54;3;11;6;9;6;43;1150;1;2;1
2;74293.0;0;0;66;375;152;335;93;91;81;1;5;4;6;2;28;1127;0;1;0
3;46681.0;0;2;52;269;15;69;15;19;38;2;4;6;4;5;73;425;2;4;1
2;40049.0;0;1;61;91;65;52;10;44;28;3;3;2;6;5;47;290;1;3;1
2;24762.0;1;0;16;6;10;12;3;15;40;3;3;1;2;8;49;86;1;2;1
3;21059.0;1;0;40;8;3;19;3;3;8;3;3;0;3;6;39;44;1;3;1
2;66503.0;1;0;30;91;64;128;65;3;50;2;4;3;6;3;36;401;1;2;1
2;92910.0;0;0;42;551;137;792;179;103;33;1;6;7;13;1;35;1795;0;2;0
3;57954.0;1;1;52;456;4;24;0;0;9;7;8;2;6;7;44;493;2;4;1
2;61823.0;0;1;26;523;7;134;37;14;169;4;8;2;10;7;69;884;1;2;1
2;26150.0;2;1;61;5;1;13;3;5;1;1;1;0;3;7;65;28;3;4;1
3;74806.0;0;1;1;670;9;249;0;28;9;2;5;4;5;4;56;965;1;3;1
3;23091.0;1;1;98;35;0;11;0;0;2;4;2;1;3;7;58;48;2;3;1
2;60544.0;1;1;92;201;2;43;3;5;35;4;5;1;5;6;60;289;2;4;1
3;51012.0;0;0;86;102;9;63;2;9;24;1;4;1;4;6;75;209;0;2;0
2;80144.0;0;0;47;240;132;445;250;192;108;1;3;7;8;1;46;1367;0;2;0
2;45203.0;2;0;4;35;3;67;10;8;24;1;3;1;3;6;39;147;2;4;1
2;29938.0;1;0;52;3;3;7;0;2;11;2;1;0;3;6;36;26;1;2;1
2;54414.0;1;1;49;109;18;16;24;26;18;4;3;1;5;4;58;211;2;4;1
3;75154.0;0;1;79;543;10;205;160;143;82;1;6;3;6;3;63;1143;1;2;1
1;24480.0;1;0;46;4;19;9;28;25;17;3;3;0;4;7;40;102;1;3;1
2;53172.0;0;1;54;121;62;90;68;20;125;3;2;3;8;3;43;486;1;3;1
2;4428.0;0;1;0;16;4;12;2;4;321;0;25;0;0;1;52;359;1;3;1
2;34824.0;0;0;65;4;2;11;2;0;4;1;1;0;2;6;26;23;0;1;0
2;34587.0;1;1;68;7;2;9;2;0;2;2;1;0;3;4;68;22;2;4;1
2;86111.0;0;0;73;399;28;756;36;40;126;1;5;7;10;2;59;1385;0;2;0
2;80124.0;0;0;47;483;84;398;205;84;241;1;3;7;8;1;58;1495;0;2;0
1;85710.0;0;0;5;600;20;350;29;30;33;1;6;9;10;2;32;1062;0;2;0
2;53858.0;0;1;50;407;53;221;58;150;26;4;4;3;6;4;45;915;1;3;1
3;57333.0;0;1;55;941;14;397;76;58;176;11;8;5;9;6;67;1662;1;2;1
2;17688.0;1;0;82;2;2;1;3;1;2;1;1;0;2;8;42;11;1;3;1
3;50611.0;0;1;98;459;0;24;6;0;4;6;4;5;7;6;61;493;1;2;1
1;75484.0;0;1;50;378;97;259;197;194;34;2;7;3;6;4;45;1159;1;3;1
2;51537.0;0;1;27;787;20;204;0;0;92;3;2;2;11;8;69;1103;1;2;1
3;81929.0;1;0;60;1486;55;278;49;0;185;2;4;4;10;6;45;2053;1;3;1
2;89891.0;0;0;17;412;22;132;59;28;183;1;11;6;8;4;30;836;0;2;0
3;56129.0;0;1;65;320;48;133;39;72;48;4;6;2;10;4;68;660;1;3;1
1;35684.0;1;0;66;10;4;7;0;6;3;1;1;0;3;6;37;30;1;3;1
2;66565.0;0;1;80;747;10;161;65;40;42;4;4;2;9;8;59;1065;1;2;1
1;18746.0;1;0;41;2;10;11;12;9;20;2;3;0;3;6;29;64;1;2;1
3;72828.0;0;1;17;1205;0;235;19;14;205;6;6;3;13;7;59;1678;1;3;1
2;80124.0;0;0;47;483;84;398;205;84;241;1;3;7;8;1;58;1495;0;2;0
3;28520.0;1;1;55;11;0;10;0;2;20;1;1;1;2;6;61;43;2;4;1
2;26759.0;1;0;65;25;3;16;8;5;2;2;2;1;3;6;49;59;1;2;1
3;59292.0;0;1;71;378;14;68;19;14;14;2;3;5;8;3;71;507;1;3;1
3;63972.0;0;1;93;928;63;254;0;12;12;4;5;4;10;4;57;1269;1;2;1
2;35797.0;0;1;16;27;1;14;4;1;21;2;2;0;3;8;46;68;1;3;1
2;42693.0;1;0;29;8;4;20;6;3;16;1;1;0;3;5;43;57;1;3;1
2;34026.0;1;1;11;18;6;15;12;8;17;3;2;1;3;5;71;76;2;4;1
2;56981.0;0;0;91;908;48;217;32;12;24;1;2;3;13;6;40;1241;0;1;0
3;80141.0;0;0;20;1184;102;673;52;40;40;1;7;4;10;6;35;2091;0;2;0
2;79593.0;0;0;70;350;60;568;110;133;145;1;5;6;7;2;48;1366;0;2;0
2;46310.0;1;0;99;185;2;88;15;5;14;2;6;1;5;8;45;309;1;2;1
2;39898.0;0;1;20;69;8;26;12;7;12;2;3;0;4;7;67;134;1;3;1
2;39356.0;1;1;21;15;0;2;0;0;6;1;1;0;2;6;45;23;2;4;1
2;77044.0;0;1;12;625;38;242;50;34;76;2;7;11;11;4;49;1065;1;3;1
3;57072.0;0;1;79;944;0;60;0;0;30;2;7;5;13;5;60;1034;1;3;1
2;57107.0;0;1;44;159;0;120;0;0;137;7;4;4;8;8;53;416;1;2;1
2;36790.0;0;0;14;3;3;14;15;21;10;1;2;1;2;9;38;66;0;2;0
2;34728.0;1;0;2;14;0;16;0;0;6;1;1;1;2;6;35;36;1;3;1
2;40521.0;1;1;82;12;0;5;0;0;4;1;0;1;2;5;53;21;2;4;1
3;54880.0;1;0;57;308;85;137;102;45;118;2;6;2;11;5;43;795;1;2;1
1;87000.0;0;0;61;196;25;607;67;17;49;1;4;6;7;2;29;961;0;2;0
1;78497.0;0;0;44;207;26;447;75;0;223;1;5;7;12;2;70;978;0;2;0
1;81975.0;0;1;2;983;76;184;180;138;27;1;6;3;4;7;59;1588;1;2;1
3;41437.0;1;1;5;29;0;2;0;0;1;1;1;0;3;7;64;32;2;3;1
1;57937.0;0;1;56;261;42;144;55;48;133;3;4;4;9;3;39;683;1;3;1
3;82733.0;0;0;28;712;50;420;65;38;38;1;8;4;7;4;37;1323;0;1;0
3;66476.0;0;1;80;742;28;152;25;9;57;2;6;8;10;4;52;1013;1;3;1
2;22327.0;1;0;94;5;4;8;2;0;5;1;1;0;3;5;36;24;1;2;1
3;79419.0;0;0;96;751;127;687;20;15;31;1;4;6;4;2;51;1631;0;2;0
2;43057.0;0;1;30;213;2;44;0;2;5;4;4;2;5;5;46;266;1;3;1
2;37406.0;1;0;18;2;0;8;2;2;3;1;1;0;2;8;41;17;1;3;1
3;51390.0;1;1;54;205;20;47;23;2;56;6;5;2;5;5;56;353;2;3;1
2;76081.0;0;0;85;292;30;415;63;33;200;1;4;5;4;2;59;1033;0;2;0
1;42395.0;1;1;35;48;13;57;24;15;25;4;3;1;4;7;40;182;2;3;1
2;54006.0;1;0;42;174;77;203;6;24;97;2;8;1;7;7;36;581;1;3;1
3;41021.0;1;0;12;14;7;9;6;16;12;2;2;0;3;6;52;64;1;3;1
1;23616.0;1;0;76;4;22;11;3;7;32;2;3;0;3;8;39;79;1;2;1
2;43020.0;1;0;79;45;7;99;4;25;43;3;4;1;4;6;51;223;1;2;1
3;77845.0;0;0;40;760;40;480;0;40;26;1;3;5;12;1;32;1346;0;2;0
3;37929.0;0;0;49;202;2;46;3;2;10;2;4;2;5;7;36;265;0;1;0
3;48767.0;1;2;79;28;1;21;3;0;10;3;2;1;3;5;71;63;3;4;1
2;90300.0;0;0;7;594;134;786;33;134;57;0;5;6;8;1;42;1738;0;2;0
2;30096.0;1;0;30;5;3;11;12;5;9;1;2;0;3;6;38;45;1;3;1
3;8820.0;1;1;52;12;0;13;4;2;4;4;3;0;3;8;69;35;2;3;1
2;42373.0;1;1;83;67;5;61;3;8;19;5;2;1;5;5;47;163;2;3;1
2;73892.0;0;0;40;703;102;601;0;58;43;1;3;11;8;1;68;1507;0;1;0
2;74485.0;0;0;58;499;149;815;173;49;49;1;6;7;12;3;74;1734;0;2;0
3;36408.0;1;1;11;9;1;4;3;2;3;1;1;0;2;6;72;22;2;4;1
2;59041.0;1;1;25;69;2;15;2;2;6;2;2;0;4;5;48;96;2;4;1
2;2447.0;1;0;42;1;1;1725;1;1;1;15;0;28;0;1;42;1730;1;3;1
2;41850.0;1;1;51;53;5;19;2;13;4;3;3;0;3;8;41;96;2;4;1
3;53204.0;1;1;40;29;0;8;2;0;6;1;1;0;3;4;45;45;2;4;1
3;65295.0;0;0;19;365;32;117;34;110;6;1;3;3;13;2;41;664;0;1;0
2;77457.0;0;0;85;675;11;400;15;45;11;1;2;5;10;1;74;1157;0;1;0
2;56775.0;0;1;62;614;35;160;58;35;35;2;5;8;10;5;42;937;1;3;1
3;68462.0;0;0;6;561;64;785;84;128;48;1;3;3;8;1;52;1670;0;2;0
3;64325.0;0;1;41;731;60;353;78;12;73;5;10;3;5;7;60;1307;1;2;1
2;38360.0;1;0;26;36;2;42;20;21;10;2;2;1;4;3;32;131;1;3;1
3;78939.0;0;0;57;794;115;243;150;0;205;1;8;5;6;3;70;1507;0;2;0
2;69139.0;0;1;23;86;12;75;33;15;6;1;4;1;5;4;56;227;1;3;1
3;62159.0;0;0;68;182;17;259;77;70;29;1;6;2;10;4;75;634;0;1;0
1;67893.0;0;1;31;711;28;142;49;18;47;2;3;2;9;8;46;995;1;2;1
3;26642.0;1;0;71;13;2;15;2;2;8;2;2;0;3;6;54;42;1;2;1
3;58482.0;0;1;59;576;7;115;19;7;7;2;7;4;9;6;66;731;1;3;1
3;57912.0;0;1;34;801;0;80;0;0;35;5;8;3;12;5;56;916;1;2;1
2;22263.0;1;1;31;17;0;2;0;0;2;2;1;0;3;6;70;21;2;3;1
3;67786.0;0;0;0;431;82;441;80;20;102;1;3;6;6;1;62;1156;0;1;0
2;7500.0;1;1;5;6;5;4;13;4;25;4;2;1;3;6;43;57;2;3;1
1;36975.0;1;0;50;10;6;11;0;4;2;1;1;0;3;7;43;33;1;2;1
3;78093.0;0;0;53;368;32;639;13;43;10;1;4;7;5;1;74;1105;0;2;0
2;46149.0;0;1;36;254;6;71;4;0;27;5;5;1;7;5;46;362;1;3;1
3;32173.0;0;1;0;18;0;2;0;0;2;1;1;0;3;4;63;22;1;2;1
2;56796.0;0;1;24;656;38;161;62;47;37;3;8;9;7;7;52;1001;1;3;1
2;71706.0;0;1;16;931;56;253;91;98;14;4;9;5;7;5;62;1443;1;3;1
3;35860.0;1;1;37;15;0;8;4;2;20;2;1;1;2;5;48;49;2;3;1
2;23478.0;0;0;51;28;6;27;12;17;39;1;3;0;3;8;56;129;0;1;0
2;67225.0;0;1;4;315;35;322;46;7;143;3;7;2;11;5;66;868;1;3;1
2;46053.0;1;0;46;56;10;92;19;7;25;3;3;2;4;5;49;209;1;3;1
3;30899.0;1;0;35;24;0;8;0;0;1;2;1;0;3;6;47;33;1;2;1
3;76995.0;0;1;91;1012;80;498;0;16;176;2;11;4;9;5;72;1782;1;3;1
2;33986.0;1;0;43;16;2;18;2;1;5;1;1;0;3;7;51;44;1;2;1
3;39763.0;1;0;9;80;1;60;4;6;16;2;5;1;2;9;50;167;1;2;1
2;79146.0;1;1;33;245;16;223;21;43;16;2;8;1;8;6;54;564;2;3;1
1;60161.0;0;1;17;584;44;212;46;8;177;3;11;4;8;8;56;1071;1;2;1
1;62972.0;0;1;39;313;15;47;20;0;192;2;7;4;3;6;66;587;1;3;1
3;68682.0;0;0;56;919;0;505;99;30;45;1;4;9;10;2;30;1598;0;2;0
3;46854.0;1;1;81;96;1;79;7;1;79;6;5;1;3;8;48;263;2;3;1
3;35860.0;1;1;37;15;0;8;4;2;20;2;1;1;2;5;48;49;2;3;1
3;75777.0;0;0;12;712;26;538;69;13;80;1;3;6;11;1;39;1438;0;1;0
3;40737.0;2;1;24;11;0;4;0;0;2;1;1;0;2;8;64;17;3;4;1
2;33249.0;1;0;11;6;10;21;19;14;42;2;2;1;3;6;46;112;1;2;1
3;45207.0;1;1;64;203;0;10;0;0;2;5;3;1;6;6;47;215;2;4;1
3;52597.0;0;1;69;492;0;37;7;0;42;3;6;3;8;5;59;578;1;2;1
3;48432.0;0;1;3;322;3;50;4;3;42;5;7;1;6;8;48;424;1;2;1
2;38988.0;1;2;90;164;24;103;12;3;42;7;5;1;6;8;49;348;3;5;1
2;47025.0;0;1;52;254;7;108;20;0;26;3;6;3;5;6;45;415;1;2;1
2;90000.0;0;0;91;675;144;133;94;192;241;1;4;8;5;1;37;1479;0;2;0
2;50200.0;1;1;70;266;6;51;8;6;64;6;7;1;5;8;45;401;2;4;1
2;38590.0;1;0;65;3;1;8;4;3;3;1;1;0;2;8;50;22;1;3;1
3;42997.0;1;1;91;4;0;5;0;1;5;1;1;0;2;7;44;15;2;3;1
2;71847.0;0;0;95;737;21;106;55;63;210;0;6;7;9;3;43;1192;0;1;0
3;36736.0;1;1;52;10;0;3;0;0;4;1;1;0;2;6;58;17;2;3;1
3;62847.0;0;0;45;521;168;706;80;76;61;1;3;6;4;2;76;1612;0;2;0
3;64413.0;0;1;27;200;5;44;0;10;20;1;5;1;5;5;51;279;1;3;1
2;64260.0;0;0;1;539;169;816;20;0;30;1;4;5;4;3;60;1574;0;2;0
2;85620.0;0;0;68;416;46;925;60;107;46;1;3;6;4;1;57;1600;0;1;0
3;78825.0;0;0;35;483;74;114;169;37;18;1;5;10;13;3;57;895;0;1;0
3;81300.0;0;1;17;1004;12;145;32;12;36;3;10;3;5;5;58;1241;1;3;1
2;54803.0;0;1;65;404;0;92;28;27;142;2;6;2;9;4;52;693;1;2;1
3;42731.0;1;0;64;159;2;51;6;2;24;3;4;1;5;5;52;244;1;3;1
2;74716.0;0;1;92;133;27;421;13;195;71;2;7;3;5;4;49;860;1;3;1
2;57091.0;0;0;0;464;5;64;7;0;37;1;7;3;7;5;60;577;0;1;0
3;42315.0;0;1;90;67;15;80;17;11;80;3;1;4;4;3;63;270;1;3;1
3;33168.0;0;1;0;80;1;37;0;1;3;3;2;1;4;7;56;122;1;2;1
2;41154.0;0;1;98;44;2;11;2;3;7;1;1;0;4;5;43;69;1;3;1
3;52854.0;1;1;43;105;0;10;0;1;0;2;2;1;4;5;62;116;2;4;1
3;50943.0;0;1;49;31;0;7;2;0;6;1;1;0;3;5;65;46;1;3;1
3;33996.0;0;0;46;40;2;15;8;0;6;1;1;1;3;4;32;71;0;1;0
1;70924.0;0;0;41;635;114;254;132;152;76;1;6;6;7;3;56;1363;0;2;0
3;59235.0;1;0;4;448;40;469;80;0;91;3;11;2;12;7;54;1128;1;2;1
2;32233.0;1;0;26;138;15;35;25;11;72;2;6;2;2;9;47;296;1;2;1
3;34242.0;0;1;25;8;2;4;0;0;1;1;0;0;3;5;62;15;1;3;1
1;92556.0;0;0;32;493;183;352;184;23;28;0;3;5;13;0;61;1263;0;2;0
2;90369.0;0;0;2;292;51;981;224;23;17;1;4;6;6;1;65;1588;0;2;0
2;95529.0;0;0;29;770;29;890;250;27;24;1;7;3;7;3;27;1990;0;1;0
2;30983.0;0;0;50;51;4;50;12;1;49;1;4;0;3;8;58;167;0;1;0
1;32218.0;0;0;27;10;24;15;13;1;30;1;2;1;3;7;61;93;0;1;0
3;39767.0;0;0;18;113;61;204;34;26;47;2;7;1;7;8;70;485;0;2;0
3;51518.0;0;1;92;350;8;66;17;4;4;2;3;2;10;3;63;449;1;3;1
1;24884.0;1;0;32;3;6;7;0;0;3;1;0;0;3;7;49;19;1;3;1
2;59462.0;0;1;29;724;17;143;0;8;196;2;9;2;12;7;71;1088;1;3;1
1;38702.0;1;0;71;13;11;24;13;8;40;2;3;0;4;6;43;109;1;3;1
2;56534.0;0;1;35;691;7;61;10;0;46;4;10;4;7;8;53;815;1;3;1
2;71322.0;0;1;31;121;24;124;24;15;42;1;4;1;7;2;45;350;1;3;1
2;52845.0;1;0;7;384;25;292;130;41;64;3;8;8;6;6;48;936;1;3;1
1;13533.0;1;0;45;12;3;8;8;0;17;2;2;0;3;7;42;48;1;2;1
3;56223.0;0;1;72;77;28;31;16;0;4;2;2;1;5;4;73;156;1;3;1
2;48192.0;0;0;76;1039;43;204;153;58;29;3;2;8;12;8;63;1526;0;2;0
3;51412.0;0;1;42;140;3;29;4;5;14;2;3;2;4;4;63;195;1;3;1
3;44319.0;1;1;18;26;0;8;0;0;3;2;2;0;3;5;46;37;2;4;1
2;56386.0;1;1;51;230;48;214;13;32;75;8;9;1;7;9;40;612;2;4;1
3;49476.0;0;1;29;386;23;95;54;41;196;4;2;11;5;2;58;795;1;2;1
2;87771.0;0;1;61;1492;38;287;50;57;33;1;5;10;4;6;62;1957;1;3;1
2;34421.0;1;0;81;3;3;7;6;2;9;1;1;0;2;7;47;30;1;3;1
2;72190.0;0;0;79;597;166;597;172;166;249;1;5;6;4;3;56;1947;0;2;0
3;92163.0;0;0;25;817;183;797;106;163;20;0;5;11;5;2;46;2086;0;2;0
2;40479.0;1;0;95;5;0;8;2;0;0;1;0;0;3;4;39;15;1;3;1
2;59594.0;0;1;74;457;4;29;0;0;9;1;8;1;7;7;56;499;1;3;1
2;48526.0;1;0;32;23;17;23;43;20;9;1;2;1;4;3;42;135;1;2;1
2;77142.0;0;0;54;476;75;162;29;151;97;1;4;4;8;2;73;990;0;2;0
3;47352.0;0;1;70;172;12;112;8;0;15;4;6;1;5;7;70;319;1;3;1
1;78353.0;0;1;51;752;122;476;39;153;34;1;10;2;11;8;62;1576;1;2;1
2;38200.0;1;1;19;12;0;4;0;0;1;1;1;0;2;7;51;17;2;4;1
2;75433.0;1;0;28;800;0;297;0;34;57;2;2;5;10;6;32;1188;1;3;1
3;77882.0;0;0;29;68;129;396;188;22;15;1;3;3;5;1;40;818;0;2;0
2;72504.0;0;1;43;604;26;470;123;161;94;2;5;9;6;2;49;1478;1;2;1
2;30992.0;1;0;83;17;0;14;7;3;2;1;1;0;3;7;45;43;1;2;1
3;51124.0;1;1;79;26;1;11;0;1;4;2;1;0;3;3;66;43;2;3;1
2;73803.0;0;1;61;833;80;363;52;26;174;2;9;5;6;6;64;1528;1;3;1
3;66835.0;0;0;21;620;26;195;34;17;141;1;6;4;13;2;75;1033;0;2;0
3;53253.0;1;1;61;216;9;57;20;9;125;7;4;3;5;5;46;436;2;4;1
3;42873.0;1;1;11;209;0;40;3;2;15;4;6;1;4;8;71;269;2;3;1
2;37774.0;2;0;28;173;8;107;7;2;176;4;7;2;3;9;44;473;2;3;1
3;85738.0;0;0;41;913;26;376;17;26;13;1;3;6;11;1;43;1371;0;2;0
2;20180.0;0;0;27;18;42;24;15;20;18;1;2;1;4;7;45;137;0;1;0
3;35416.0;0;0;62;248;3;81;4;3;51;3;7;1;5;8;72;390;0;1;0
3;31626.0;1;0;12;39;1;9;2;1;34;1;2;1;2;7;43;86;1;2;1
3;32583.0;1;1;10;5;0;3;0;0;1;1;1;0;2;7;60;9;2;4;1
3;61905.0;0;1;2;167;0;43;6;2;13;2;4;2;4;5;46;231;1;3;1
3;80739.0;0;0;92;674;92;736;39;0;92;1;3;11;9;1;63;1633;0;2;0
2;46107.0;1;0;78;31;9;27;16;9;33;1;1;1;4;3;32;125;1;2;1
3;77376.0;1;1;72;492;19;110;16;12;12;4;6;3;10;4;65;661;2;4;1
2;49431.0;0;1;9;219;3;100;26;0;17;2;7;1;5;8;66;365;1;2;1
3;32011.0;1;0;89;99;0;15;2;1;5;3;2;1;4;7;50;122;1;3;1
1;38741.0;1;1;60;7;10;17;8;6;13;2;2;0;3;7;63;61;2;3;1
1;32146.0;1;0;16;26;3;23;4;7;3;2;2;0;4;6;38;66;1;3;1
3;55249.0;0;1;81;97;1;19;2;0;11;1;2;1;4;3;65;130;1;3;1
1;68316.0;0;1;54;806;80;161;120;11;33;5;10;7;10;6;57;1211;1;3;1
1;23718.0;1;0;76;6;3;14;15;7;36;3;3;1;2;7;45;81;1;3;1
2;35790.0;1;0;54;12;6;20;30;1;3;2;2;0;3;7;44;72;1;2;1
2;19444.0;1;0;8;16;0;23;3;2;10;3;4;1;2;7;39;54;1;3;1
2;15033.0;0;0;37;0;4;5;6;0;4;1;1;0;3;3;70;19;0;1;0
3;68117.0;0;1;80;618;44;215;0;17;36;2;11;8;4;6;74;930;1;2;1
1;89572.0;0;0;44;606;24;974;197;194;64;1;7;7;9;4;55;2059;0;1;0
2;58330.0;0;1;87;445;53;213;104;98;151;1;6;4;13;4;46;1064;1;2;1
3;62220.0;0;1;55;799;12;375;16;12;12;5;7;6;5;6;49;1226;1;3;1
2;65106.0;0;1;55;790;19;133;12;0;19;3;8;3;13;6;46;973;1;3;1
2;42691.0;0;0;48;179;2;64;38;17;58;1;5;1;6;5;30;358;0;2;0
3;28440.0;1;0;87;38;1;24;0;0;0;1;2;0;3;8;47;63;1;3;1
