Education;Income;Kidhome;Teenhome;Recency;Wines;Fruits;Meat;Fish;Sweets;Gold;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Age;Spent;Children;Family_Size;Is_Parent
2;38508.0;1;0;95;120;19;206;25;19;54;6;7;2;5;8;35;443;1;3;1
3;68092.0;0;0;7;852;60;207;78;36;48;2;2;6;10;5;43;1281;0;1;0
3;58086.0;0;1;80;708;7;62;0;0;15;2;11;3;7;8;52;792;1;2;1
1;17003.0;1;0;37;2;5;12;4;8;7;3;2;0;4;5;46;38;1;3;1
2;40059.0;1;0;82;110;29;92;28;10;145;1;6;2;3;8;37;414;1;3;1
2;34916.0;2;0;89;51;23;82;33;0;42;4;5;1;3;9;53;231;2;4;1
2;70321.0;0;0;6;303;23;751;82;26;191;1;6;5;13;4;74;1376;0;2;0
2;28567.0;1;0;57;11;3;22;2;2;6;2;2;0;3;6;39;46;1;2;1
3;45072.0;1;2;74;144;2;99;7;2;30;5;6;1;4;8;73;284;3;4;1
2;30168.0;1;0;51;154;20;66;0;12;27;7;6;1;4;9;43;279;1;2;1
2;80685.0;0;0;55;241;45;604;34;26;54;1;6;4;10;2;27;1004;0;2;0
2;21675.0;1;0;55;4;0;16;17;4;4;3;4;0;3;7;45;45;1;3;1
3;44159.0;1;0;85;167;2;62;24;13;7;4;4;1;6;5;51;275;1;3;1
1;24884.0;1;0;32;3;6;7;0;0;3;1;0;0;3;7;49;19;1;3;1
3;45576.0;0;0;9;56;19;29;2;14;25;1;3;1;3;8;76;145;0;1;0
1;74116.0;0;0;53;871;111;704;145;55;166;1;4;4;10;2;39;2052;0;1;0
2;84906.0;0;0;98;997;15;414;99;30;76;1;5;6;12;2;49;1631;0;2;0
3;82584.0;0;0;26;1076;68;103;29;91;68;1;3;4;8;1;47;1435;0;2;0
2;71952.0;1;0;93;656;80;455;52;107;93;2;8;4;8;4;35;1443;1;3;1
2;83917.0;0;0;12;514;22;732;42;198;79;1;6;7;7;3;48;1587;0;1;0
3;81300.0;0;1;17;1004;12;145;32;12;36;3;10;3;5;5;58;1241;1;3;1
2;46310.0;1;0;99;185;2;88;15;5;14;2;6;1;5;8;45;309;1;2;1
2;42554.0;1;1;93;29;1;11;0;0;0;2;2;0;3;4;43;41;2;4;1
2;60597.0;0;1;2;522;0;257;32;16;66;4;2;2;8;7;57;893;1;3;1
2;44322.0;1;0;30;46;0;40;3;0;3;2;3;0;3;8;36;92;1;3;1
1;78497.0;0;0;44;207;26;447;75;0;223;1;5;7;12;2;70;978;0;2;0
2;71391.0;0;1;50;336;123;274;46;123;141;5;6;5;12;3;65;1043;1;3;1
2;60689.0;0;1;23;240;90;216;63;6;24;4;4;4;10;3;70;639;1;2;1
2;48006.0;1;1;55;23;0;11;3;2;2;1;1;0;3;6;56;41;2;4;1
2;47743.0;0;1;56;198;2;43;0;12;20;3;4;1;6;6;64;275;1;3;1
3;42731.0;1;0;64;159;2;51;6;2;24;3;4;1;5;5;52;244;1;3;1
3;57954.0;1;1;52;456;4;24;0;0;9;7;8;2;6;7;44;493;2;4;1
2;51813.0;1;1;37;51;2;7;0;1;2;2;2;0;3;7;49;63;2;3;1
3;76842.0;0;0;37;605;10;345;84;54;32;1;1;8;7;0;71;1130;0;1;0
3;57183.0;1;1;51;464;5;64;7;0;70;8;9;1;7;8;55;610;2;4;1
3;84865.0;0;0;1;1248;16;349;43;16;16;1;2;4;9;4;60;1688;0;1;0
2;52852.0;0;1;93;714;8;99;11;0;47;4;10;7;5;8;64;879;1;3;1
3;162397.0;1;1;31;85;1;16;2;1;2;0;0;0;1;1;45;107;2;4;1
2;34176.0;1;0;12;5;7;24;19;14;20;4;3;0;4;6;33;89;1;2;1
2;41728.0;1;0;92;13;6;15;3;5;13;1;2;0;2;10;53;55;1;3;1
3;49494.0;1;0;46;191;9;97;0;6;82;2;6;1;5;7;49;385;1;2;1
2;69520.0;0;0;95;627;120;414;121;80;93;1;9;6;5;5;38;1455;0;2;0
3;48799.0;0;1;9;174;18;81;28;6;24;3;3;2;7;3;58;331;1;2;1
2;71427.0;2;0;26;212;123;177;15;64;23;2;8;2;8;4;43;614;2;4;1
1;23718.0;1;0;76;6;3;14;15;7;36;3;3;1;2;7;45;81;1;3;1
3;44551.0;0;1;24;182;4;33;0;0;66;2;4;1;5;7;67;285;1;2;1
2;9255.0;1;0;91;9;0;7;2;0;4;1;1;1;2;8;32;22;1;2;1
2;58350.0;0;1;5;493;26;206;116;80;80;4;8;3;12;6;50;1001;1;2;1
2;70792.0;0;0;82;344;45;654;104;11;114;2;3;4;10;3;70;1272;0;1;0
3;42000.0;0;0;23;124;83;267;85;59;35;2;5;2;11;5;34;653;0;1;0
2;38361.0;1;0;74;39;0;56;20;8;14;3;3;1;3;7;52;137;1;3;1
3;63246.0;0;2;60;593;30;91;29;22;7;1;6;3;12;4;54;772;2;4;1
3;31788.0;1;0;15;16;7;23;0;8;6;3;3;0;4;5;38;60;1;2;1
1;18746.0;1;0;41;2;10;11;12;9;20;2;3;0;3;6;29;64;1;2;1
2;65210.0;0;1;25;626;0;70;0;7;28;2;9;3;8;6;66;731;1;3;1
2;80124.0;0;0;47;483;84;398;205;84;241;1;3;7;8;1;58;1495;0;2;0
2;22304.0;0;0;91;3;2;7;0;4;2;1;1;0;2;8;65;18;0;1;0
2;64260.0;0;0;1;539;169;816;20;0;30;1;4;5;4;3;60;1574;0;2;0
3;78579.0;0;0;35;816;66;549;216;66;99;1;5;6;4;3;51;1812;0;1;0
2;34421.0;1;0;81;3;3;7;6;2;9;1;1;0;2;7;47;30;1;3;1
2;69372.0;0;0;10;997;26;269;34;13;42;1;10;4;6;4;72;1381;0;2;0
2;83528.0;0;0;7;530;117;678;134;44;147;1;4;10;8;1;29;1650;0;1;0
1;41658.0;1;1;30;8;4;12;15;4;29;2;1;1;2;4;46;72;2;3;1
3;37054.0;1;1;89;12;1;6;0;1;5;2;1;0;3;7;54;25;2;4;1
3;57420.0;0;1;22;280;0;18;0;0;24;3;5;1;6;7;50;322;1;3;1
2;43185.0;0;1;88;537;6;42;16;6;30;2;9;3;6;8;70;637;1;2;1
2;36997.0;1;1;72;43;4;12;8;0;27;5;2;1;4;5;53;94;2;3;1
2;44794.0;0;1;99;54;0;7;0;0;4;1;2;0;3;6;55;65;1;3;1
3;77622.0;0;2;3;520;7;154;19;0;14;2;6;3;11;3;51;714;2;4;1
2;26067.0;1;0;49;22;2;18;0;2;12;3;3;0;3;8;47;56;1;3;1
3;44319.0;1;1;18;26;0;8;0;0;3;2;2;0;3;5;46;37;2;4;1
3;61923.0;0;2;94;92;4;18;3;3;6;1;2;1;4;3;60;126;2;4;1
2;61416.0;0;0;25;848;154;323;201;61;78;1;10;3;10;6;39;1665;0;2;0
2;72298.0;0;0;52;625;35;169;58;17;35;1;4;3;6;1;72;939;0;1;0
2;78499.0;0;0;12;912;72;170;47;36;97;1;11;3;4;4;64;1334;0;1;0
2;67272.0;0;1;12;357;35;271;28;28;14;3;6;2;12;5;55;733;1;2;1
3;62000.0;0;1;25;899;0;101;0;0;20;1;6;6;13;4;69;1020;1;2;1
2;61671.0;0;1;23;641;7;56;0;0;28;8;10;4;6;8;53;732;1;2;1
3;66726.0;1;1;61;349;7;35;0;0;47;3;8;2;4;7;64;438;2;4;1
2;15345.0;1;0;51;5;2;16;3;2;19;2;1;1;2;8;37;47;1;3;1
2;18227.0;1;0;21;1;2;7;4;3;11;1;0;1;2;8;34;28;1;3;1
2;72071.0;0;1;4;531;69;300;150;138;150;3;5;4;8;2;67;1338;1;2;1
1;48985.0;0;1;13;19;13;18;10;7;8;1;1;1;3;3;53;75;1;3;1
2;53653.0;0;0;29;815;10;239;28;10;108;2;10;4;12;6;68;1210;0;1;0
3;30538.0;1;0;27;284;0;52;8;3;20;4;9;0;4;10;50;367;1;3;1
3;71466.0;0;0;86;412;12;546;78;182;0;1;4;4;10;1;47;1230;0;1;0
2;94642.0;0;0;35;879;143;797;106;143;143;0;5;7;9;1;70;2211;0;2;0
2;73687.0;0;0;8;559;153;503;218;13;181;1;3;9;9;2;31;1627;0;2;0
2;29672.0;1;1;6;9;1;3;0;4;8;1;0;0;3;6;56;25;2;4;1
2;26646.0;1;0;26;11;4;20;10;3;5;2;2;0;4;6;37;53;1;3;1
3;82571.0;0;0;28;861;31;558;62;95;79;0;6;5;13;2;59;1686;0;1;0
3;29732.0;1;0;23;25;0;8;0;1;4;1;2;0;2;9;50;38;1;3;1
3;53761.0;1;1;7;158;0;76;13;7;71;6;4;4;3;5;49;325;2;4;1
3;30477.0;1;0;16;47;1;6;0;0;12;1;1;1;3;6;37;66;1;3;1
3;29791.0;1;0;21;14;0;6;0;0;0;2;2;0;3;5;49;20;1;3;1
2;50002.0;0;1;21;443;5;71;21;16;82;2;8;2;7;7;67;638;1;2;1
2;56628.0;0;1;30;479;5;82;7;17;171;2;7;6;5;5;44;761;1;2;1
3;52034.0;1;1;67;146;0;93;7;13;73;5;4;2;5;7;48;332;2;3;1
1;65463.0;1;0;17;391;32;70;21;32;16;2;6;2;9;5;47;562;1;3;1
2;61286.0;0;1;34;356;0;107;19;9;117;2;7;1;8;5;55;608;1;3;1
2;22775.0;1;0;40;5;1;8;0;0;1;1;1;0;2;8;43;15;1;3;1
2;40321.0;1;1;59;44;4;21;6;0;27;2;3;0;3;7;49;102;2;4;1
2;43462.0;1;1;50;90;17;97;15;6;15;6;4;1;5;8;69;240;2;4;1
2;36108.0;1;0;68;141;8;129;3;11;47;3;7;1;4;9;37;339;1;2;1
3;55517.0;1;1;53;483;0;108;0;6;36;5;11;1;6;9;71;633;2;4;1
3;82716.0;0;0;8;606;148;228;15;148;22;1;6;8;13;2;77;1167;0;1;0
2;75825.0;0;0;40;1032;105;779;137;105;51;0;5;8;9;4;45;2209;0;1;0
3;62637.0;0;1;76;104;12;48;4;12;5;1;2;2;5;2;67;185;1;2;1
3;53378.0;1;1;41;489;6;152;8;6;132;10;9;4;6;8;58;793;2;4;1
1;20193.0;0;0;18;8;8;22;24;11;9;1;1;1;4;4;30;82;0;2;0
2;81246.0;0;0;87;398;190;537;61;156;37;1;4;5;7;1;57;1379;0;1;0
3;81574.0;0;0;89;1252;0;465;46;35;0;1;4;5;8;1;74;1798;0;2;0
2;42387.0;1;0;42;235;0;235;19;4;191;5;8;1;7;8;32;684;1;3;1
3;38961.0;1;0;60;19;7;19;0;1;24;1;2;1;2;7;48;70;1;3;1
3;48432.0;0;1;3;322;3;50;4;3;42;5;7;1;6;8;48;424;1;2;1
2;18690.0;0;0;77;6;1;7;23;4;19;1;1;1;2;8;62;60;0;2;0
2;20587.0;1;0;39;2;3;6;4;1;9;1;1;1;2;7;51;25;1;2;1
3;53374.0;0;1;34;896;10;101;13;10;34;6;4;2;9;9;52;1064;1;3;1
2;69142.0;0;1;50;448;4;34;6;4;39;3;8;1;7;5;69;535;1;2;1
2;36443.0;1;1;9;65;0;46;4;3;20;4;3;1;3;8;60;138;2;4;1
2;28718.0;1;0;78;12;4;6;11;8;16;2;2;0;3;8;39;57;1;3;1
2;30368.0;0;1;97;35;0;13;2;0;2;2;2;0;3;8;44;52;1;3;1
2;47850.0;1;0;72;42;7;43;20;12;10;1;3;0;4;6;41;134;1;3;1
2;50116.0;1;1;68;54;0;10;0;0;2;2;1;0;4;5;64;66;2;4;1
1;23331.0;1;0;92;5;36;7;0;10;45;2;3;0;3;8;33;103;1;3;1
3;52750.0;0;1;72;393;0;239;90;69;69;6;5;7;9;4;66;860;1;3;1
1;16581.0;0;0;51;1;3;4;2;3;11;1;0;0;3;4;36;24;0;1;0
2;37406.0;1;0;18;2;0;8;2;2;3;1;1;0;2;8;41;17;1;3;1
2;33378.0;1;1;38;33;6;40;3;7;10;3;2;0;4;7;58;99;2;3;1
2;55761.0;0;1;97;136;1;12;0;3;32;2;4;1;3;6;57;184;1;3;1
2;59925.0;0;1;83;473;21;176;19;21;56;3;9;2;9;6;66;766;1;3;1
1;15862.0;1;0;26;1;1;4;11;9;10;1;1;0;3;8;42;36;1;2;1
2;79803.0;0;1;54;574;8;216;21;16;33;1;4;3;5;1;63;868;1;2;1
2;55635.0;0;1;34;235;65;164;50;49;27;4;7;3;7;6;50;590;1;2;1
2;1730.0;0;0;65;1;1;3;1;1;1;15;0;0;0;20;50;8;0;1;0
3;22554.0;1;1;38;27;0;10;0;0;4;4;2;0;4;5;66;41;2;4;1
2;58710.0;0;1;77;440;81;368;0;122;174;6;11;5;9;6;51;1185;1;2;1
3;38452.0;1;1;62;56;0;14;0;0;2;3;3;0;3;7;66;72;2;4;1
2;42160.0;1;1;26;48;9;45;3;15;20;4;2;1;4;6;46;140;2;3;1
3;82333.0;0;0;60;1311;0;359;46;89;17;1;4;3;10;2;35;1822;0;2;0
2;70337.0;0;0;75;187;81;149;25;43;91;1;2;2;12;1;42;576;0;1;0
2;54252.0;1;1;25;178;4;26;8;4;44;5;4;1;5;6;65;264;2;3;1
3;41335.0;1;0;24;112;19;21;16;14;5;3;4;1;4;7;53;187;1;2;1
3;113734.0;0;0;9;6;2;3;1;262;3;0;27;0;0;1;76;277;0;1;0
3;86857.0;0;0;96;899;102;838;133;102;40;1;5;6;10;2;49;2114;0;1;0
2;17688.0;1;0;82;2;2;1;3;1;2;1;1;0;2;8;42;11;1;3;1
3;21024.0;0;0;89;36;4;18;6;2;18;1;2;0;4;7;45;84;0;2;0
2;63381.0;0;1;78;571;50;142;33;50;159;4;4;5;13;2;61;1005;1;3;1
3;47472.0;1;1;39;56;0;11;0;0;8;2;2;0;4;5;55;75;2;4;1
2;56775.0;0;1;62;614;35;160;58;35;35;2;5;8;10;5;42;937;1;3;1
2;19346.0;1;0;26;2;0;9;3;6;2;1;1;0;3;8;47;22;1;2;1
2;28647.0;1;0;54;19;8;29;0;12;26;1;2;2;2;7;43;94;1;2;1
3;46231.0;2;1;87;189;2;55;0;5;12;4;6;1;4;9;68;263;3;4;1
3;35178.0;1;0;10;23;1;13;2;2;18;1;1;1;2;7;50;59;1;3;1
2;94384.0;0;0;62;1111;24;790;160;45;172;0;5;8;5;2;68;2302;0;2;0
1;9722.0;1;0;7;6;17;16;6;16;42;4;3;1;3;8;48;103;1;3;1
1;15056.0;1;1;76;6;12;3;21;6;40;5;2;2;3;5;63;88;2;3;1
3;33564.0;0;1;51;61;0;3;0;0;7;1;1;1;3;5;55;71;1;3;1
2;77298.0;0;1;46;425;115;292;23;35;79;1;6;6;11;3;42;969;1;3;1
3;53593.0;1;1;60;349;4;78;6;0;43;8;7;2;6;8;68;480;2;4;1
3;38576.0;0;1;2;34;0;7;0;0;0;1;1;0;3;7;48;41;1;3;1
2;23910.0;1;0;80;16;12;18;7;1;13;1;2;0;3;7;52;67;1;2;1
2;65486.0;0;1;29;245;19;125;37;67;14;1;4;2;10;2;64;507;1;2;1
3;38443.0;1;1;58;32;0;5;0;0;1;2;1;0;3;7;53;38;2;4;1
2;78416.0;0;1;99;453;38;279;188;38;183;2;7;7;10;3;45;1179;1;3;1
2;57107.0;0;1;44;159;0;120;0;0;137;7;4;4;8;8;53;416;1;2;1
2;81741.0;0;0;75;249;153;940;58;134;38;0;6;6;7;2;41;1572;0;1;0
3;36408.0;1;1;11;9;1;4;3;2;3;1;1;0;2;6;72;22;2;4;1
3;36230.0;1;0;17;14;2;30;8;2;3;1;2;0;4;5;50;59;1;2;1
2;52845.0;1;0;7;384;25;292;130;41;64;3;8;8;6;6;48;936;1;3;1
1;18393.0;1;0;2;7;10;13;16;0;4;2;3;0;3;8;47;50;1;3;1
1;35688.0;2;1;94;73;3;90;12;1;32;7;4;1;4;8;48;211;3;5;1
2;27244.0;1;0;84;6;5;17;3;24;46;2;2;2;2;7;42;101;1;3;1
2;81702.0;0;0;98;563;50;774;28;31;187;1;7;7;12;3;41;1633;0;1;0
1;82122.0;0;0;89;734;22;350;151;25;100;1;3;9;13;1;59;1382;0;2;0
2;71964.0;0;0;81;587;51;932;180;34;86;1;5;6;5;3;63;1870;0;1;0
3;64100.0;0;1;93;509;0;27;0;0;10;1;8;3;6;7;57;546;1;3;1
3;39190.0;1;0;91;68;8;18;19;8;12;2;2;1;4;5;47;133;1;2;1
3;64140.0;0;2;71;1459;0;61;0;15;215;5;2;5;6;5;57;1750;2;3;1
2;70503.0;0;0;73;1379;33;216;0;33;66;1;2;4;9;6;68;1727;0;2;0
2;25930.0;1;1;87;6;1;2;2;0;4;1;1;0;2;7;54;15;2;3;1
2;44300.0;1;1;65;30;0;9;0;0;3;2;1;0;3;6;56;42;2;4;1
2;48195.0;1;1;53;106;27;68;52;7;5;6;4;2;5;6;65;265;2;4;1
3;84953.0;0;0;73;167;48;602;63;72;72;1;3;10;4;2;68;1024;0;1;0
3;50965.0;0;1;87;544;13;85;8;6;29;3;10;4;5;8;65;685;1;3;1
2;26872.0;0;0;0;3;10;8;3;16;32;1;1;1;2;6;40;72;0;2;0
1;75774.0;1;0;27;340;21;134;258;14;56;1;7;5;8;4;40;823;1;3;1
2;64892.0;0;1;77;527;24;230;32;24;65;2;6;4;12;4;45;902;1;2;1
2;61180.0;0;1;70;403;24;29;6;24;218;2;5;5;6;3;62;704;1;3;1
2;55956.0;0;0;22;760;38;104;50;9;38;2;7;3;4;4;77;999;0;2;0
2;30261.0;1;2;75;8;0;5;0;3;6;1;0;0;3;8;49;22;3;5;1
1;56337.0;1;1;25;349;16;144;28;5;182;5;8;5;4;8;40;724;2;4;1
3;7500.0;1;0;19;3;1;10;3;2;12;3;2;0;3;5;46;31;1;3;1
1;52203.0;0;0;36;488;21;238;56;108;28;1;8;7;11;6;71;939;0;2;0
2;64587.0;1;1;49;66;0;16;0;6;20;2;1;1;4;3;67;108;2;3;1
1;80617.0;0;0;42;594;51;631;72;55;32;1;4;6;8;2;26;1435;0;1;0
2;40887.0;1;1;32;50;4;44;10;10;43;3;3;1;3;9;69;161;2;3;1
3;43815.0;1;0;53;14;10;29;4;7;15;1;2;0;3;6;39;79;1;3;1
3;51124.0;1;1;79;26;1;11;0;1;4;2;1;0;3;3;66;43;2;3;1
2;53790.0;0;2;86;335;42;127;28;5;5;3;7;2;8;6;70;542;2;4;1
3;54356.0;0;1;62;710;15;30;20;0;0;3;11;2;8;8;72;775;1;2;1
3;26642.0;1;0;71;13;2;15;2;2;8;2;2;0;3;6;54;42;1;2;1
1;27190.0;1;0;13;1;6;7;0;1;3;1;1;0;2;8;48;18;1;3;1
2;80124.0;0;0;47;483;84;398;205;84;241;1;3;7;8;1;58;1495;0;2;0
3;76995.0;0;1;91;1012;80;498;0;16;176;2;11;4;9;5;72;1782;1;3;1
3;75777.0;0;0;12;712;26;538;69;13;80;1;3;6;11;1;39;1438;0;1;0
2;48178.0;1;1;69;159;4;45;6;2;38;6;5;1;4;8;46;254;2;4;1
2;83273.0;1;2;98;433;89;650;16;102;102;10;4;6;9;7;51;1392;3;4;1
3;40344.0;0;1;48;210;0;6;0;0;2;2;4;1;5;7;47;218;1;3;1
2;67605.0;0;0;84;336;28;282;184;54;54;1;2;8;6;1;34;938;0;2;0
1;57937.0;0;1;56;261;42;144;55;48;133;3;4;4;9;3;39;683;1;3;1
2;39146.0;1;0;1;94;1;33;13;12;12;3;4;0;4;8;35;165;1;2;1
2;28691.0;1;0;56;5;4;13;8;0;4;1;1;0;3;8;32;34;1;3;1
2;87195.0;0;0;35;217;76;690;50;26;38;1;3;11;5;1;62;1097;0;2;0
3;82384.0;0;0;55;984;51;432;180;120;190;1;3;10;13;1;66;1957;0;2;0
2;31353.0;1;1;24;10;0;10;3;1;7;2;1;1;2;8;44;31;2;4;1
2;83844.0;0;0;57;901;31;345;75;31;191;1;4;4;11;1;69;1574;0;2;0
2;34176.0;1;0;12;5;7;24;19;14;20;4;3;0;4;6;33;89;1;2;1
2;83003.0;0;0;18;856;61;570;40;25;122;1;7;6;8;3;56;1674;0;2;0
3;51141.0;0;0;96;144;0;7;0;0;6;1;3;1;4;5;81;157;0;1;0
3;50616.0;0;1;56;128;0;16;0;1;4;2;4;0;4;7;53;149;1;2;1
3;37126.0;1;0;9;45;3;9;4;4;7;1;1;2;2;6;50;72;1;3;1
3;46098.0;1;1;86;57;0;27;0;0;36;4;3;2;2;8;46;120;2;3;1
2;54162.0;1;1;31;5;6;10;6;5;10;1;1;0;3;4;43;42;2;3;1
3;60554.0;1;0;8;588;7;76;110;15;15;2;8;4;9;6;46;811;1;2;1
3;33454.0;1;0;32;76;10;56;3;1;23;2;4;0;4;8;36;169;1;3;1
3;32313.0;1;0;60;86;4;56;2;4;7;3;4;0;4;9;39;159;1;3;1
2;72903.0;0;0;74;1067;138;750;0;19;39;1;7;5;8;4;36;2013;0;1;0
3;60585.0;1;1;17;267;42;309;55;42;21;10;7;4;9;5;50;736;2;4;1
2;57811.0;0;1;49;545;7;114;37;21;78;5;7;2;11;5;55;802;1;3;1
3;28440.0;1;0;87;38;1;24;0;0;0;1;2;0;3;8;47;63;1;3;1
3;84117.0;0;0;60;611;76;749;59;45;26;1;7;10;6;2;65;1566;0;2;0
3;91172.0;0;0;94;162;28;818;0;28;56;0;4;3;7;3;31;1092;0;1;0
3;23091.0;1;1;98;35;0;11;0;0;2;4;2;1;3;7;58;48;2;3;1
2;71855.0;0;1;59;548;31;422;0;112;28;4;5;5;11;3;44;1141;1;3;1
1;74859.0;0;0;63;570;73;614;133;102;73;1;6;5;11;3;72;1565;0;1;0
3;57288.0;0;1;27;527;0;21;0;0;60;3;8;1;8;6;58;608;1;3;1
1;31163.0;1;0;54;2;3;10;11;2;10;1;1;0;3;6;48;38;1;2;1
2;81217.0;0;0;77;493;70;324;146;40;84;1;3;7;11;1;32;1157;0;1;0
2;54809.0;1;1;0;63;6;57;13;13;22;4;2;1;5;4;44;174;2;4;1
3;38887.0;1;0;17;25;1;13;0;0;3;1;1;0;3;7;49;42;1;3;1
2;51315.0;0;0;45;68;28;39;16;30;41;1;2;2;5;2;73;222;0;2;0
3;28420.0;1;0;36;4;2;5;2;0;0;1;1;0;2;6;54;13;1;2;1
3;89058.0;0;0;18;454;194;106;31;22;43;1;5;4;4;2;61;850;0;2;0
2;79410.0;0;0;19;658;80;483;123;13;13;1;3;2;5;1;60;1370;0;2;0
1;80910.0;0;0;71;160;80;369;67;39;41;1;3;3;8;1;35;756;0;1;0
3;57136.0;1;1;48;306;5;109;21;109;92;9;5;2;10;6;49;642;2;4;1
1;77297.0;0;0;84;408;61;109;48;122;41;1;5;7;9;4;64;789;0;1;0
2;18222.0;0;0;70;12;4;19;12;6;14;1;2;0;3;8;31;67;0;2;0
2;43322.0;0;0;25;56;7;48;10;2;18;1;3;0;4;7;47;141;0;1;0
3;31497.0;0;1;22;108;1;28;13;1;4;2;3;1;4;8;59;155;1;3;1
2;32300.0;1;0;1;13;3;6;6;5;6;1;1;0;3;8;48;39;1;3;1
2;46149.0;0;1;36;254;6;71;4;0;27;5;5;1;7;5;46;362;1;3;1
3;42386.0;1;0;43;65;4;16;0;4;11;1;3;0;3;8;35;100;1;3;1
3;69283.0;0;1;41;674;62;134;0;26;8;4;7;3;13;5;46;904;1;3;1
3;88097.0;1;0;24;163;0;480;0;126;75;1;6;5;8;9;43;844;1;3;1
1;26907.0;1;1;10;9;1;7;0;3;2;2;1;0;3;7;45;22;2;4;1
3;68682.0;0;0;56;919;0;505;99;30;45;1;4;9;10;2;30;1598;0;2;0
2;82014.0;0;0;48;980;37;265;35;163;31;1;3;6;12;6;60;1511;0;1;0
3;38196.0;1;1;20;30;0;11;0;0;3;3;2;0;4;5;50;44;2;4;1
2;78331.0;0;1;97;756;138;354;160;169;61;2;10;6;7;4;63;1638;1;2;1
3;67911.0;0;1;63;529;0;356;63;28;0;3;6;7;11;3;72;976;1;3;1
2;26816.0;0;0;50;5;1;6;3;4;3;1;0;0;3;4;35;22;0;1;0
2;53201.0;1;1;49;280;7;81;20;0;27;8;6;3;5;7;46;415;2;3;1
3;61798.0;0;0;13;338;4;89;11;8;13;1;4;2;9;4;57;463;0;1;0
2;48920.0;0;2;93;238;17;68;8;10;6;3;6;2;5;7;57;347;2;4;1
3;74881.0;1;1;48;505;72;270;36;27;54;4;9;2;12;5;60;964;2;4;1
3;47570.0;1;1;3;67;1;20;0;2;31;3;2;2;2;7;72;121;2;3;1
3;67786.0;0;0;0;431;82;441;80;20;102;1;3;6;6;1;62;1156;0;1;0
3;63120.0;0;1;53;965;69;279;54;41;69;5;8;4;9;7;71;1477;1;2;1
2;68695.0;0;0;3;458;81;356;106;50;40;1;4;4;7;2;52;1091;0;2;0
2;91249.0;0;0;84;1324;27;119;71;108;27;0;7;9;6;4;65;1676;0;1;0
2;56253.0;0;1;83;509;0;65;7;11;5;4;7;2;9;6;58;597;1;3;1
1;81975.0;0;1;2;983;76;184;180;138;27;1;6;3;4;7;59;1588;1;2;1
1;54690.0;1;1;76;111;16;37;7;9;18;3;3;1;5;3;50;198;2;4;1
2;30992.0;1;0;83;17;0;14;7;3;2;1;1;0;3;7;45;43;1;2;1
2;67430.0;0;0;6;595;97;291;127;133;121;1;11;5;12;6;34;1364;0;2;0
3;66334.0;0;1;82;909;11;218;0;0;23;2;9;3;5;5;65;1161;1;3;1
3;38725.0;1;1;52;31;0;6;2;1;5;2;1;0;4;4;66;45;2;4;1
2;26954.0;1;0;17;4;1;11;0;0;1;1;1;0;2;7;50;17;1;2;1
3;65640.0;0;1;74;204;7;149;20;15;66;1;5;1;8;2;47;461;1;3;1
3;65735.0;1;1;37;239;7;119;4;15;11;5;6;2;6;7;56;395;2;4;1
2;33249.0;1;0;11;6;10;21;19;14;42;2;2;1;3;6;46;112;1;2;1
3;84618.0;0;0;96;684;100;801;21;66;0;1;6;9;10;2;56;1672;0;2;0
2;81657.0;0;0;69;364;40;425;158;60;50;1;3;4;8;1;52;1097;0;1;0
3;42767.0;2;0;53;20;6;43;19;5;38;1;3;1;2;8;50;131;2;3;1
1;15315.0;0;0;27;7;4;13;15;8;17;2;2;0;4;5;51;64;0;2;0
3;29298.0;1;1;60;6;0;2;2;0;1;1;1;0;2;5;70;11;2;4;1
1;36301.0;1;0;53;11;12;35;3;5;12;1;3;0;3;7;45;78;1;3;1
3;27590.0;1;0;38;6;0;5;0;0;1;1;1;0;2;7;39;12;1;3;1
2;51369.0;0;1;84;297;7;79;0;11;182;2;8;2;4;8;45;576;1;3;1
2;69755.0;0;0;23;217;77;373;111;23;93;1;3;6;12;1;76;894;0;2;0
2;76653.0;0;0;91;736;63;946;219;189;126;1;4;7;11;2;52;2279;0;2;0
1;46891.0;0;1;91;43;12;23;29;15;61;1;2;1;4;4;56;183;1;3;1
2;38557.0;1;0;17;76;3;31;4;4;27;2;3;1;3;7;43;145;1;2;1
2;92955.0;0;0;35;693;21;925;31;24;84;1;6;7;9;2;48;1778;0;2;0
3;92859.0;0;0;46;962;61;921;52;61;20;1;5;4;12;2;29;2077;0;1;0
3;49854.0;1;0;63;123;17;171;39;0;30;5;6;2;5;6;49;380;1;3;1
2;44213.0;1;1;48;95;11;35;0;4;7;4;2;1;5;6;69;152;2;3;1
2;71613.0;0;0;26;426;49;127;111;21;42;1;8;2;10;4;56;776;0;2;0
1;47682.0;0;1;80;162;61;83;97;57;61;4;4;3;8;5;46;521;1;2;1
3;89120.0;0;0;78;1168;92;408;72;129;55;1;5;6;7;1;62;1924;0;2;0
3;42997.0;1;1;91;4;0;5;0;1;5;1;1;0;2;7;44;15;2;3;1
2;27469.0;0;0;2;9;1;2;3;2;0;1;0;0;3;6;74;17;0;2;0
3;55412.0;1;1;65;10;5;28;11;1;8;1;2;0;3;5;45;63;2;3;1
3;33316.0;1;1;34;79;1;31;4;4;12;3;2;1;4;6;50;131;2;3;1
