Education;Income;Kidhome;Teenhome;Recency;Wines;Fruits;Meat;Fish;Sweets;Gold;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Age;Spent;Children;Family_Size;Is_Parent
2;31590.0;1;0;40;6;2;15;6;6;3;1;1;0;3;8;49;38;1;3;1
2;46097.0;0;1;11;72;24;68;65;4;8;5;3;1;6;4;65;241;1;3;1
2;44512.0;1;1;57;23;1;6;0;0;2;2;1;0;3;4;61;32;2;4;1
2;50387.0;0;2;91;369;9;87;12;14;34;3;6;2;8;5;65;525;2;4;1
2;55801.0;1;1;35;367;4;51;6;4;95;6;7;2;6;7;46;527;2;3;1
1;22212.0;1;0;49;5;9;20;6;8;21;2;2;0;4;6;46;69;1;3;1
3;46423.0;1;1;6;68;0;16;0;0;8;3;2;0;4;7;49;92;2;3;1
1;28457.0;0;0;96;24;1;108;29;29;14;1;4;1;4;8;69;205;0;1;0
2;36715.0;1;0;16;172;10;125;21;13;16;6;7;2;4;9;50;357;1;3;1
2;87771.0;0;1;61;1492;38;287;50;57;33;1;5;10;4;6;62;1957;1;3;1
2;24434.0;2;0;9;3;2;8;20;0;17;2;2;1;2;7;49;50;2;4;1
2;63810.0;0;1;45;977;12;253;16;12;101;4;4;3;12;8;55;1371;1;2;1
3;78075.0;0;0;72;572;8;259;34;35;80;1;3;5;5;1;49;988;0;2;0
2;29009.0;1;0;19;6;6;15;10;5;2;2;2;0;3;6;40;44;1;3;1
3;65176.0;0;1;57;960;28;183;220;70;70;4;9;6;6;6;52;1531;1;3;1
1;35688.0;2;1;94;73;3;90;12;1;32;7;4;1;4;8;48;211;3;5;1
3;54880.0;1;0;57;308;85;137;102;45;118;2;6;2;11;5;43;795;1;2;1
2;22434.0;1;0;25;4;12;11;3;13;15;2;2;0;3;8;34;58;1;3;1
2;25271.0;1;0;45;10;1;18;10;4;7;1;1;1;2;9;38;50;1;3;1
2;57091.0;0;0;0;464;5;64;7;0;37;1;7;3;7;5;60;577;0;1;0
3;51124.0;1;1;79;26;1;11;0;1;4;2;1;0;3;3;66;43;2;3;1
1;50523.0;1;1;89;51;4;24;4;7;1;2;2;0;4;6;61;91;2;4;1
3;23626.0;1;0;84;27;2;14;0;0;0;3;3;1;3;5;51;43;1;3;1
2;38232.0;1;1;84;43;5;28;7;6;33;4;3;1;3;5;50;122;2;4;1
3;10979.0;0;0;34;8;4;10;2;2;4;2;3;0;3;5;32;30;0;1;0
3;78028.0;0;1;38;158;19;288;25;0;38;1;6;4;9;7;65;528;1;2;1
2;72967.0;0;1;1;158;35;179;0;0;125;2;7;2;8;5;51;497;1;2;1
3;26877.0;0;0;74;101;13;76;20;18;40;2;3;1;6;6;52;268;0;1;0
2;45989.0;0;1;97;138;33;87;28;24;12;4;3;2;7;3;57;322;1;2;1
2;71847.0;0;0;95;737;21;106;55;63;210;0;6;7;9;3;43;1192;0;1;0
1;33812.0;1;0;86;4;17;19;30;24;39;2;2;1;3;6;36;133;1;2;1
2;50447.0;2;0;4;85;7;24;2;3;27;1;3;1;3;6;51;148;2;4;1
2;30279.0;1;0;13;10;4;14;4;4;1;1;1;0;3;8;32;37;1;2;1
3;34487.0;1;1;94;19;18;33;24;1;8;3;3;0;3;9;44;103;2;3;1
3;49681.0;0;2;66;411;0;26;0;0;21;6;7;1;7;7;45;458;2;4;1
3;50353.0;0;0;72;141;15;153;67;31;35;1;4;4;6;3;44;442;0;2;0
2;46107.0;1;0;78;31;9;27;16;9;33;1;1;1;4;3;32;125;1;2;1
2;56715.0;0;0;52;258;105;239;237;172;9;1;7;3;4;4;47;1020;0;2;0
2;42557.0;0;1;98;192;5;53;0;5;15;4;6;1;4;8;47;270;1;3;1
2;69096.0;0;1;4;247;49;159;7;82;109;1;5;2;10;4;63;653;1;3;1
3;48150.0;0;1;24;173;2;39;3;2;47;3;5;1;4;7;72;266;1;3;1
3;72309.0;0;0;64;960;0;883;50;38;0;1;5;6;8;3;45;1931;0;1;0
2;40521.0;1;1;82;12;0;5;0;0;4;1;0;1;2;5;53;21;2;4;1
3;45006.0;0;0;90;162;25;53;16;0;10;1;3;1;7;3;77;266;0;1;0
3;55842.0;0;1;19;451;0;39;0;4;24;1;7;1;8;5;44;518;1;3;1
3;23661.0;1;0;46;18;0;4;0;0;1;1;1;0;3;7;39;23;1;3;1
1;23724.0;1;0;65;5;23;15;0;18;14;2;2;0;3;8;42;75;1;3;1
3;33569.0;1;0;10;16;2;18;3;0;24;1;1;1;2;8;38;63;1;3;1
2;36807.0;1;1;88;4;2;5;0;0;5;1;1;0;2;6;67;16;2;4;1
3;80739.0;0;0;92;674;92;736;39;0;92;1;3;11;9;1;63;1633;0;2;0
3;80336.0;0;0;12;209;19;456;160;142;66;1;2;9;13;1;51;1052;0;2;0
2;59111.0;0;0;90;524;0;134;28;28;155;1;11;1;8;7;67;869;0;2;0
2;44375.0;0;1;73;213;5;28;7;7;41;1;4;1;6;5;56;301;1;3;1
1;74116.0;0;0;53;871;111;704;145;55;166;1;4;4;10;2;39;2052;0;1;0
2;64587.0;1;1;49;66;0;16;0;6;20;2;1;1;4;3;67;108;2;3;1
3;162397.0;1;1;31;85;1;16;2;1;2;0;0;0;1;1;45;107;2;4;1
2;71964.0;0;0;81;587;51;932;180;34;86;1;5;6;5;3;63;1870;0;1;0
3;87188.0;0;0;73;910;111;724;49;74;55;1;10;2;6;3;38;1923;0;1;0
3;54111.0;0;1;97;267;6;54;8;3;50;2;5;2;6;5;56;388;1;2;1
3;69063.0;0;1;16;666;35;124;69;8;26;1;5;3;5;3;55;928;1;3;1
2;37697.0;1;0;82;34;6;21;11;4;8;1;2;1;3;6;45;84;1;2;1
2;73892.0;0;0;40;703;102;601;0;58;43;1;3;11;8;1;68;1507;0;1;0
2;3502.0;1;0;56;2;1;1;0;0;1;0;0;0;0;14;48;5;1;2;1
3;38578.0;1;1;2;38;4;22;3;3;3;3;3;0;3;8;49;73;2;3;1
1;24480.0;1;0;46;4;19;9;28;25;17;3;3;0;4;7;40;102;1;3;1
3;38961.0;1;0;60;19;7;19;0;1;24;1;2;1;2;7;48;70;1;3;1
2;54233.0;0;1;46;652;8;158;21;0;142;4;11;6;5;8;44;981;1;3;1
3;88097.0;1;0;24;163;0;480;0;126;75;1;6;5;8;9;43;844;1;3;1
3;40760.0;0;1;64;70;0;17;0;0;6;2;2;1;3;6;56;93;1;2;1
2;54414.0;1;1;49;109;18;16;24;26;18;4;3;1;5;4;58;211;2;4;1
2;46310.0;1;0;99;185;2;88;15;5;14;2;6;1;5;8;45;309;1;2;1
1;52195.0;2;1;2;12;0;4;0;0;1;1;1;0;2;8;43;17;3;4;1
2;51369.0;0;1;84;297;7;79;0;11;182;2;8;2;4;8;45;576;1;3;1
2;81361.0;0;0;18;163;23;424;27;65;76;1;3;10;13;1;34;778;0;1;0
2;48752.0;1;1;8;73;57;100;71;15;0;5;6;1;5;9;52;316;2;4;1
2;65148.0;0;1;9;460;35;422;33;12;153;2;6;6;7;4;63;1115;1;3;1
3;76842.0;0;0;37;605;10;345;84;54;32;1;1;8;7;0;71;1130;0;1;0
1;27733.0;1;0;16;0;7;5;26;2;17;2;2;0;3;7;40;57;1;3;1
3;57072.0;0;1;79;944;0;60;0;0;30;2;7;5;13;5;60;1034;1;3;1
2;44964.0;1;1;35;19;1;17;2;0;2;1;1;0;3;8;41;41;2;4;1
3;48432.0;0;1;3;322;3;50;4;3;42;5;7;1;6;8;48;424;1;2;1
2;34633.0;2;1;31;8;1;5;0;0;1;1;1;0;2;6;65;15;3;5;1
1;36145.0;1;0;13;56;4;76;17;1;18;4;4;1;3;9;36;172;1;3;1
1;74859.0;0;0;63;570;73;614;133;102;73;1;6;5;11;3;72;1565;0;1;0
2;41967.0;1;1;66;23;4;10;0;2;15;1;1;0;3;4;40;54;2;3;1
3;40706.0;2;1;37;59;0;11;4;2;5;4;3;0;4;7;53;81;3;5;1
2;79205.0;0;0;73;504;23;117;179;28;44;1;6;5;4;4;46;895;0;2;0
2;27469.0;0;0;2;9;1;2;3;2;0;1;0;0;3;6;74;17;0;2;0
3;61923.0;0;2;94;92;4;18;3;3;6;1;2;1;4;3;60;126;2;4;1
2;60597.0;0;1;2;522;0;257;32;16;66;4;2;2;8;7;57;893;1;3;1
3;58217.0;2;1;84;68;1;13;3;5;13;1;2;0;4;6;70;103;3;4;1
2;62820.0;0;0;51;398;61;265;138;61;53;1;3;4;6;1;67;976;0;2;0
3;45143.0;0;1;74;202;5;74;11;5;14;3;6;1;5;7;56;311;1;3;1
3;53761.0;1;1;7;158;0;76;13;7;71;6;4;4;3;5;49;325;2;4;1
3;64325.0;0;1;41;731;60;353;78;12;73;5;10;3;5;7;60;1307;1;2;1
3;42386.0;1;0;43;65;4;16;0;4;11;1;3;0;3;8;35;100;1;3;1
2;20180.0;0;0;27;18;42;24;15;20;18;1;2;1;4;7;45;137;0;1;0
1;21955.0;1;0;81;5;1;7;17;14;11;2;2;1;3;6;35;55;1;3;1
2;71853.0;0;0;29;358;108;413;141;97;32;1;2;8;6;1;39;1149;0;2;0
3;42618.0;1;0;92;76;14;74;13;5;10;2;5;0;4;8;49;192;1;2;1
2;76068.0;0;1;67;1115;12;128;33;12;76;1;2;3;4;6;46;1376;1;3;1
2;72298.0;0;0;52;625;35;169;58;17;35;1;4;3;6;1;72;939;0;1;0
3;74806.0;0;1;1;670;9;249;0;28;9;2;5;4;5;4;56;965;1;3;1
3;62159.0;0;0;68;182;17;259;77;70;29;1;6;2;10;4;75;634;0;1;0
3;39665.0;1;0;97;127;1;56;0;1;31;3;4;2;3;7;40;216;1;3;1
2;46049.0;1;1;11;342;9;112;19;14;19;10;5;2;9;7;45;515;2;4;1
2;65747.0;0;1;96;346;17;48;23;13;13;4;8;1;6;6;52;460;1;3;1
2;28691.0;1;0;56;5;4;13;8;0;4;1;1;0;3;8;32;34;1;3;1
3;38620.0;0;0;56;112;17;44;34;22;89;1;2;5;3;3;58;318;0;2;0
2;30015.0;1;0;28;25;0;22;2;3;5;2;1;0;4;5;51;57;1;2;1
2;43638.0;0;1;37;63;10;83;7;19;19;2;4;1;4;7;52;201;1;2;1
2;46931.0;2;1;94;41;0;17;3;1;16;2;1;1;3;3;44;78;3;5;1
2;38415.0;1;1;91;22;1;13;4;0;4;2;1;0;3;7;43;44;2;4;1
3;42403.0;1;0;18;22;1;11;0;5;3;1;1;0;3;8;50;42;1;3;1
2;30507.0;0;0;29;65;36;74;38;20;110;1;5;1;4;7;61;343;0;2;0
3;54197.0;0;1;16;162;6;37;6;13;13;2;1;3;6;1;61;237;1;3;1
1;74805.0;0;1;14;209;162;209;41;162;37;5;4;7;10;2;66;820;1;3;1
3;33181.0;1;0;90;9;0;3;0;0;4;1;1;0;2;6;45;16;1;3;1
3;60432.0;0;1;61;365;3;15;4;3;11;5;7;2;5;6;48;401;1;3;1
2;19740.0;0;1;65;7;11;3;10;4;20;2;1;1;3;5;61;55;1;3;1
2;36130.0;0;1;46;157;43;127;68;56;37;6;3;8;4;4;67;488;1;2;1
2;61180.0;0;1;70;403;24;29;6;24;218;2;5;5;6;3;62;704;1;3;1
3;51141.0;0;0;96;144;0;7;0;0;6;1;3;1;4;5;81;157;0;1;0
3;23091.0;1;1;98;35;0;11;0;0;2;4;2;1;3;7;58;48;2;3;1
2;60230.0;0;1;78;520;20;367;39;81;40;2;6;3;6;5;65;1067;1;2;1
3;33996.0;0;0;46;40;2;15;8;0;6;1;1;1;3;4;32;71;0;1;0
2;80695.0;0;0;85;557;129;984;193;37;18;1;5;8;5;2;58;1918;0;1;0
1;38702.0;1;0;71;13;11;24;13;8;40;2;3;0;4;6;43;109;1;3;1
1;49669.0;1;0;97;166;5;107;11;8;29;2;5;1;6;6;47;326;1;3;1
1;63855.0;0;0;28;359;35;314;93;116;89;1;7;3;13;4;43;1006;0;2;0
3;80360.0;0;0;56;1493;86;454;112;43;43;2;4;4;5;2;72;2231;0;2;0
1;35523.0;1;0;8;11;5;22;12;5;11;2;3;0;3;7;40;66;1;3;1
2;17345.0;1;0;79;4;9;16;17;0;12;2;2;1;2;8;43;58;1;3;1
1;43050.0;1;0;10;30;5;24;6;3;8;2;2;0;4;5;48;76;1;3;1
2;81217.0;0;0;77;493;70;324;146;40;84;1;3;7;11;1;32;1157;0;1;0
1;24594.0;1;0;94;1;3;6;10;0;9;1;1;0;3;5;42;29;1;3;1
2;68695.0;0;0;3;458;81;356;106;50;40;1;4;4;7;2;52;1091;0;2;0
2;64260.0;0;0;1;539;169;816;20;0;30;1;4;5;4;3;60;1574;0;2;0
2;78687.0;0;0;13;817;185;687;145;55;241;1;4;6;8;2;38;2130;0;2;0
2;52332.0;0;0;63;212;5;33;7;0;2;1;3;2;6;4;62;259;0;1;0
2;18793.0;1;0;14;4;16;20;0;17;20;3;2;0;4;8;50;77;1;3;1
3;77766.0;0;1;97;1004;59;265;115;59;27;2;11;10;11;6;54;1529;1;3;1
2;26150.0;2;1;61;5;1;13;3;5;1;1;1;0;3;7;65;28;3;4;1
2;24072.0;1;0;79;9;1;6;3;0;4;1;1;0;2;8;38;23;1;2;1
3;45759.0;1;1;13;42;1;18;3;0;4;2;2;0;3;7;57;68;2;4;1
2;80134.0;1;0;40;1218;16;272;104;0;80;2;5;3;6;6;49;1690;1;3;1
1;67309.0;1;1;76;515;47;181;149;95;95;15;9;6;9;7;54;1082;2;4;1
3;76542.0;0;0;91;794;73;573;0;29;14;1;4;8;10;2;65;1483;0;2;0
2;54137.0;0;1;46;171;0;11;0;1;20;2;4;1;4;6;51;203;1;2;1
3;30538.0;1;0;27;284;0;52;8;3;20;4;9;0;4;10;50;367;1;3;1
3;62670.0;0;1;57;539;30;92;80;46;38;1;5;3;13;3;67;825;1;3;1
2;38680.0;1;0;97;11;0;36;15;5;12;1;2;0;3;7;37;79;1;3;1
2;40049.0;0;1;23;13;6;7;0;3;3;1;1;0;3;6;69;32;1;2;1
3;67087.0;0;1;40;329;35;222;130;35;43;2;7;5;8;4;68;794;1;3;1
3;86857.0;0;0;96;899;102;838;133;102;40;1;5;6;10;2;49;2114;0;1;0
2;23228.0;1;0;71;13;2;18;6;1;0;2;2;0;3;8;52;40;1;3;1
2;42523.0;0;0;96;14;36;11;3;26;35;1;1;1;4;2;57;125;0;2;0
3;34554.0;0;1;43;41;1;6;2;0;5;2;2;0;3;6;62;55;1;2;1
3;77622.0;0;2;3;520;7;154;19;0;14;2;6;3;11;3;51;714;2;4;1
2;30372.0;1;1;33;15;0;12;7;3;7;3;2;0;3;7;50;44;2;3;1
3;59354.0;0;2;59;295;21;78;39;13;13;1;4;4;7;3;68;459;2;4;1
1;46891.0;0;1;91;43;12;23;29;15;61;1;2;1;4;4;56;183;1;3;1
3;36959.0;1;0;56;25;6;25;6;0;0;2;2;0;3;8;40;62;1;3;1
2;34824.0;0;0;65;4;2;11;2;0;4;1;1;0;2;6;26;23;0;1;0
2;60208.0;1;1;13;488;23;71;15;0;59;11;8;3;7;7;48;656;2;3;1
2;38872.0;1;0;93;23;3;21;3;19;22;2;3;0;3;8;33;91;1;3;1
3;102160.0;0;0;54;763;29;138;76;176;58;0;7;9;10;4;44;1240;0;2;0
2;96876.0;0;0;79;908;43;735;40;194;21;1;7;7;9;2;44;1941;0;2;0
3;79174.0;0;0;2;1074;37;518;193;92;129;1;5;6;7;2;46;2043;0;2;0
2;80685.0;0;0;55;241;45;604;34;26;54;1;6;4;10;2;27;1004;0;2;0
2;46053.0;1;0;46;56;10;92;19;7;25;3;3;2;4;5;49;209;1;3;1
2;34176.0;1;0;12;5;7;24;19;14;20;4;3;0;4;6;33;89;1;2;1
2;65106.0;0;1;55;790;19;133;12;0;19;3;8;3;13;6;46;973;1;3;1
2;22804.0;1;0;75;14;1;7;2;1;1;1;2;0;2;9;50;26;1;2;1
2;51876.0;0;0;88;99;27;102;28;48;6;1;2;2;8;1;63;310;0;2;0
1;11448.0;0;0;16;0;0;0;6;2;6;1;1;0;2;6;46;14;0;1;0
1;60161.0;0;1;17;584;44;212;46;8;177;3;11;4;8;8;56;1071;1;2;1
2;37235.0;1;0;68;20;2;9;4;6;20;1;1;1;2;4;37;61;1;3;1
2;19986.0;1;0;74;3;6;5;0;2;6;1;0;0;3;7;36;22;1;3;1
2;55686.0;0;1;27;673;0;199;37;47;26;2;6;3;5;4;55;982;1;2;1
1;59601.0;0;1;14;691;7;69;0;7;23;4;2;2;7;8;44;797;1;2;1
2;44911.0;0;1;11;159;0;22;2;1;31;3;4;1;4;7;62;215;1;3;1
2;30828.0;1;0;16;16;11;15;2;0;12;2;1;1;4;3;41;56;1;2;1
3;61996.0;0;1;27;1050;12;144;0;0;24;3;6;4;8;5;44;1230;1;3;1
2;50200.0;1;1;70;266;6;51;8;6;64;6;7;1;5;8;45;401;2;4;1
2;57731.0;0;1;0;266;21;300;65;8;44;4;8;8;6;6;52;704;1;2;1
2;18690.0;0;0;77;6;1;7;23;4;19;1;1;1;2;8;62;60;0;2;0
3;63342.0;0;1;48;918;21;118;13;10;21;3;8;3;5;6;60;1101;1;3;1
3;51518.0;0;1;92;350;8;66;17;4;4;2;3;2;10;3;63;449;1;3;1
2;90000.0;0;0;91;675;144;133;94;192;241;1;4;8;5;1;37;1479;0;2;0
3;67911.0;0;1;63;529;0;356;63;28;0;3;6;7;11;3;72;976;1;3;1
3;70893.0;0;0;42;768;44;561;77;44;14;1;6;6;10;3;45;1508;0;1;0
2;75903.0;0;1;50;340;108;185;130;38;100;2;6;6;9;3;70;901;1;3;1
2;48920.0;0;2;93;238;17;68;8;10;6;3;6;2;5;7;57;347;2;4;1
2;86111.0;0;0;73;399;28;756;36;40;126;1;5;7;10;2;59;1385;0;2;0
3;33051.0;0;0;15;100;71;243;108;94;219;3;9;1;8;9;62;835;0;1;0
2;34074.0;1;1;69;135;1;41;10;1;67;5;3;3;3;6;69;255;2;4;1
3;35860.0;1;1;37;15;0;8;4;2;20;2;1;1;2;5;48;49;2;3;1
1;10404.0;1;0;52;2;2;11;10;6;12;2;1;0;4;5;32;43;1;3;1
2;53653.0;0;0;29;815;10;239;28;10;108;2;10;4;12;6;68;1210;0;1;0
2;54753.0;0;1;87;197;107;227;7;59;131;3;5;2;11;4;62;728;1;3;1
2;39898.0;0;1;20;69;8;26;12;7;12;2;3;0;4;7;67;134;1;3;1
3;77037.0;0;1;3;463;96;333;168;53;10;1;7;7;12;3;61;1123;1;3;1
2;22148.0;0;0;16;15;5;14;0;4;11;1;1;0;3;7;38;49;0;1;0
2;64813.0;1;0;81;293;0;124;179;97;52;1;7;2;10;5;43;745;1;3;1
2;45688.0;0;1;20;279;0;18;0;0;9;2;3;1;8;4;53;306;1;3;1
3;86580.0;0;0;72;532;21;127;26;20;20;0;4;2;5;1;38;746;0;2;0
3;36143.0;1;0;33;12;0;1;0;0;6;1;0;1;2;3;40;19;1;2;1
2;66653.0;1;1;18;452;18;102;16;18;6;4;4;2;12;3;46;612;2;4;1
2;25851.0;1;0;45;9;4;18;7;5;5;2;2;0;3;7;43;48;1;3;1
3;37054.0;1;1;89;12;1;6;0;1;5;2;1;0;3;7;54;25;2;4;1
3;75261.0;0;0;17;1239;17;413;23;34;17;1;5;6;5;2;66;1743;0;2;0
3;66334.0;0;1;82;909;11;218;0;0;23;2;9;3;5;5;65;1161;1;3;1
3;66476.0;0;1;99;372;18;126;47;48;78;2;5;2;11;4;45;689;1;2;1
3;43269.0;1;0;61;10;1;7;0;0;1;1;1;0;2;8;49;19;1;3;1
2;44010.0;1;0;46;186;36;234;86;72;48;6;10;2;6;9;41;662;1;3;1
2;94472.0;0;1;75;1017;33;417;108;100;16;1;5;5;5;5;63;1691;1;2;1
2;58554.0;1;1;55;368;24;68;38;0;88;6;8;2;6;7;53;586;2;4;1
2;82657.0;0;0;71;966;168;672;246;105;126;1;7;5;10;4;75;2283;0;2;0
3;27590.0;1;0;38;6;0;5;0;0;1;1;1;0;2;7;39;12;1;3;1
2;43300.0;0;1;87;91;3;52;2;1;31;3;4;0;4;8;50;180;1;2;1
3;33316.0;1;1;34;79;1;31;4;4;12;3;2;1;4;6;50;131;2;3;1
3;64014.0;2;1;56;406;0;30;0;0;8;7;8;2;5;7;75;444;3;5;1
2;27215.0;2;1;50;30;5;22;8;9;28;4;2;1;4;6;60;102;3;4;1
2;37070.0;1;1;30;231;7;137;4;15;39;9;5;1;8;7;55;433;2;3;1
2;67430.0;0;0;6;595;97;291;127;133;121;1;11;5;12;6;34;1364;0;2;0
3;65640.0;0;1;74;204;7;149;20;15;66;1;5;1;8;2;47;461;1;3;1
2;27573.0;1;0;45;50;15;110;39;15;15;4;5;1;4;8;46;244;1;3;1
2;66373.0;1;1;57;328;9;124;12;24;109;7;4;2;10;3;43;606;2;4;1
2;43322.0;0;0;25;56;7;48;10;2;18;1;3;0;4;7;47;141;0;1;0
3;74290.0;0;1;70;1121;0;72;0;12;12;4;10;8;10;6;50;1217;1;2;1
3;32583.0;1;1;10;5;0;3;0;0;1;1;1;0;2;7;60;9;2;4;1
3;70421.0;0;1;98;479;28;136;75;14;35;3;10;3;7;6;67;767;1;3;1
2;72066.0;0;0;55;1003;34;536;134;51;34;1;4;6;6;2;40;1792;0;1;0
2;60714.0;0;0;56;216;162;224;101;92;162;2;7;4;10;5;65;957;0;1;0
1;12393.0;0;0;38;5;6;15;11;7;13;1;2;0;3;9;43;57;0;2;0
3;59062.0;2;1;74;46;1;12;3;0;9;2;2;0;3;4;54;71;3;5;1
2;45684.0;1;0;37;5;1;5;10;0;7;1;1;0;2;7;50;28;1;2;1
3;61284.0;0;0;76;618;15;106;20;7;45;1;11;2;8;6;66;811;0;1;0
2;46149.0;0;1;36;254;6;71;4;0;27;5;5;1;7;5;46;362;1;3;1
2;94642.0;0;0;35;879;143;797;106;143;143;0;5;7;9;1;70;2211;0;2;0
3;43456.0;0;1;0;275;11;68;25;7;7;3;5;1;8;5;55;393;1;2;1
1;77297.0;0;0;84;408;61;109;48;122;41;1;5;7;9;4;64;789;0;1;0
3;84169.0;0;0;9;1478;19;403;0;19;0;1;7;6;6;3;39;1919;0;2;0
2;55267.0;0;1;28;161;28;136;32;3;45;4;3;4;6;3;64;405;1;3;1
2;17649.0;1;0;70;15;1;23;0;5;1;3;3;0;3;8;45;45;1;3;1
2;1730.0;0;0;65;1;1;3;1;1;1;15;0;0;0;20;50;8;0;1;0
2;33039.0;1;0;4;30;8;12;8;8;12;1;2;0;4;5;43;78;1;3;1
1;23718.0;1;0;76;6;3;14;15;7;36;3;3;1;2;7;45;81;1;3;1
2;68142.0;0;1;96;897;126;196;91;112;37;3;10;4;7;6;57;1459;1;3;1
2;51983.0;0;1;95;631;0;115;10;7;30;3;9;2;10;7;57;793;1;2;1
2;19514.0;1;1;47;14;3;21;2;1;28;4;3;1;2;8;53;69;2;4;1
2;52531.0;0;0;68;283;112;151;51;72;125;2;7;2;10;6;50;794;0;2;0
2;70617.0;0;0;45;353;61;753;40;46;27;1;3;3;7;2;51;1280;0;2;0
2;42192.0;0;0;40;40;15;15;17;6;7;1;2;1;3;4;73;100;0;2;0
3;41020.0;0;0;68;112;1;54;7;7;36;1;3;2;4;3;34;217;0;1;0
2;55563.0;0;1;22;29;1;9;2;0;2;1;2;0;3;3;43;43;1;2;1
3;55260.0;0;1;81;825;8;53;11;0;242;2;8;10;5;6;49;1139;1;2;1
2;73455.0;0;0;98;901;61;757;186;163;20;1;6;5;10;3;53;2088;0;1;0
3;65808.0;1;1;1;155;7;80;13;7;10;3;5;1;5;6;50;272;2;3;1
2;40590.0;1;1;30;154;0;50;6;11;37;5;3;4;3;6;52;258;2;3;1
3;56551.0;1;1;48;67;4;32;17;2;16;3;2;1;4;4;71;138;2;3;1
2;22507.0;0;0;67;68;0;226;51;157;68;3;10;2;4;9;67;570;0;1;0
3;48699.0;1;1;90;26;1;10;2;0;1;1;1;0;3;5;71;40;2;4;1
2;69139.0;0;1;23;86;12;75;33;15;6;1;4;1;5;4;56;227;1;3;1
2;157146.0;0;0;13;1;0;1725;2;1;1;0;0;28;0;1;44;1730;0;2;0
1;70932.0;0;1;57;200;193;100;46;185;185;2;6;2;12;3;49;909;1;3;1
2;81168.0;0;0;84;410;0;592;147;22;22;1;6;4;7;3;56;1193;0;2;0
3;39858.0;1;0;67;15;20;25;2;7;26;1;2;0;4;6;52;95;1;2;1
2;22263.0;1;1;31;17;0;2;0;0;2;2;1;0;3;6;70;21;2;3;1
3;30298.0;0;0;48;6;3;12;6;1;0;1;1;1;3;3;36;28;0;1;0
2;90300.0;0;0;7;594;134;786;33;134;57;0;5;6;8;1;42;1738;0;2;0
1;18978.0;1;0;41;2;8;1;4;7;15;1;1;0;3;8;48;37;1;3;1
3;32765.0;1;0;49;13;3;17;7;3;3;2;2;0;4;5;42;46;1;3;1
2;47009.0;0;1;89;171;45;73;59;10;90;4;3;2;8;4;56;448;1;3;1
2;20587.0;1;0;39;2;3;6;4;1;9;1;1;1;2;7;51;25;1;2;1
2;89694.0;1;1;22;1126;28;211;37;28;42;3;4;3;4;5;48;1472;2;3;1
3;65295.0;0;0;19;365;32;117;34;110;6;1;3;3;13;2;41;664;0;1;0
2;75315.0;0;1;14;459;15;171;142;23;31;2;5;4;12;2;67;841;1;3;1
3;67911.0;0;1;63;529;0;356;63;28;0;3;6;7;11;3;72;976;1;3;1
2;94384.0;0;0;62;1111;24;790;160;45;172;0;5;8;5;2;68;2302;0;2;0
2;31880.0;1;0;13;4;1;5;2;0;3;1;1;0;2;8;51;15;1;2;1
2;61014.0;0;1;17;269;129;495;182;43;29;4;9;3;4;7;41;1147;1;3;1
2;31761.0;1;0;96;19;1;20;16;14;28;2;3;0;4;5;37;98;1;3;1
2;87771.0;0;1;61;1492;38;287;50;57;33;1;5;10;4;6;62;1957;1;3;1
2;22419.0;0;0;74;30;3;47;19;21;42;1;3;2;2;8;58;162;0;2;0
2;55635.0;0;1;34;235;65;164;50;49;27;4;7;3;7;6;50;590;1;2;1
2;51537.0;0;1;27;787;20;204;0;0;92;3;2;2;11;8;69;1103;1;2;1
2;72940.0;0;0;13;182;74;298;162;149;116;1;3;3;6;1;51;981;0;2;0
2;76081.0;0;0;85;292;30;415;63;33;200;1;4;5;4;2;59;1033;0;2;0
2;21994.0;0;1;4;9;0;6;3;1;3;1;0;0;3;5;64;22;1;3;1
2;68655.0;0;0;95;456;19;832;75;118;38;1;4;5;11;3;33;1538;0;1;0
3;29298.0;1;1;60;6;0;2;2;0;1;1;1;0;2;5;70;11;2;4;1
3;45759.0;1;1;13;42;1;18;3;0;4;2;2;0;3;7;57;68;2;4;1
1;25707.0;1;0;18;1;6;2;3;6;3;1;1;0;3;7;37;21;1;2;1
2;92533.0;0;0;84;693;21;118;110;147;42;1;6;5;11;2;36;1131;0;2;0
2;40059.0;1;0;82;110;29;92;28;10;145;1;6;2;3;8;37;414;1;3;1
3;51569.0;0;1;39;380;0;47;6;0;34;4;7;1;7;8;72;467;1;2;1
3;42731.0;1;0;64;159;2;51;6;2;24;3;4;1;5;5;52;244;1;3;1
2;31859.0;1;0;77;3;1;3;8;0;5;1;1;0;2;7;45;20;1;2;1
1;62972.0;0;1;39;313;15;47;20;0;192;2;7;4;3;6;66;587;1;3;1
3;27100.0;1;0;64;12;0;13;2;0;10;1;1;0;3;7;38;37;1;3;1
2;39922.0;1;0;30;29;12;59;19;1;36;2;3;0;4;8;38;156;1;3;1
2;28647.0;1;0;54;19;8;29;0;12;26;1;2;2;2;7;43;94;1;2;1
3;54456.0;0;1;23;352;0;27;10;0;15;3;6;1;7;6;60;404;1;3;1
2;75702.0;0;1;87;1073;0;629;145;37;37;1;10;5;13;6;47;1921;1;3;1
